case_id,p_name,p_state,p_cap_ac,p_axis,p_sys_type,ylat,xlong,eia_id,BA
407063,NSF Torrey Site 3,NY,5.0,fixed-tilt,ground,42.6594,-76.9278,67604,NYIS
407074,Janiak,NY,2.0,fixed-tilt,ground,41.4073,-74.5852,67619,NYIS
407090,Meltwater,NY,5.0,single-axis,ground,43.0691,-75.9445,67640,NYIS
407185,Richmond (NY),NY,5.0,fixed-tilt,ground,42.7937,-77.5264,67908,NYIS
407304,Caledonia CSG LLC,NY,5.0,fixed-tilt,ground,42.9782,-77.8749,68405,NYIS
407311,Richland North,NY,5.0,single-axis,ground,43.5241,-76.1586,68419,NYIS
407384,Eden Dowmont Road,NY,5.0,single-axis,ground,43.2732,-73.5225,68628,NYIS
407385,Eden Hidden Meadows,NY,5.0,single-axis,ground,43.2778,-73.523,68629,NYIS
407387,CES Heuvelton,NY,5.0,single-axis,ground,44.6162,-75.4463,68631,NYIS
407506,Pivot Solar NY 1,NY,5.0,single-axis,ground,43.8641,-73.4478,68946,NYIS
407508,Pivot Solar NY 6,NY,5.0,single-axis,ground,43.8522,-73.4488,68948,NYIS
407520,Pivot Solar NY 5,NY,2.5,fixed-tilt,ground,43.8974,-73.4229,68965,NYIS
407443,People's,OK,5.0,single-axis,ground,34.6827,-96.7692,68711,SWPP
406597,Mineral Gap,VA,3.0,fixed-tilt,ground,36.9772,-82.5241,67463,LGEE
407472,Fountain Creek Solar,VA,80.0,single-axis,ground,36.5945,-77.6715,68774,PJM
407494,PAC Aviation Solar,CA,2.5,fixed-tilt,"canopy,rooftop",34.2158,-118.5004,68887,LDWP
407345,Zena Solar,OR,2.5,single-axis,ground,45.0202,-123.0981,68508,PGE
407289,Verde Light Community Solar,OR,3.0,single-axis,ground,44.036,-117.0036,68338,IPCO
406623,ACC,AR,2.0,single-axis,ground,33.9304,-93.857,67507,MISO
406575,Powder Hill,CT,2.0,single-axis,ground,41.9782,-72.5391,67422,ISNE
406912,Washington County Solar,GA,150.0,single-axis,ground,32.9959,-82.7326,66990,SOCO
406933,Decatur Solar,GA,200.0,single-axis,ground,30.8679,-84.4248,67047,SOCO
406503,Tift Fletcher,GA,3.0,single-axis,ground,31.4937,-83.4965,67245,SOCO
407139,DPC Madison,IA,1.5,single-axis,ground,43.2745,-91.941,67795,MISO
407087,Dakota,IL,5.0,single-axis,ground,42.3886,-89.4835,67635,PJM
407093,Walldog,IL,5.0,single-axis,ground,40.9354,-88.6412,67646,PJM
407167,Yorktown 2 Solar,IL,2.0,single-axis,ground,41.7674,-89.8587,67833,MISO
407140,DPC York,IL,1.5,single-axis,ground,41.9944,-90.1131,67796,MISO
407234,Putnam Solar 1B,IL,2.0,single-axis,ground,41.2599,-89.2133,68051,MISO
407152,Rockford Plant,IL,2.0,fixed-tilt,ground,42.2327,-89.0272,67812,MISO
406428,Fort Fairfield,ME,5.0,fixed-tilt,ground,46.7734,-67.8521,67061,ISNE
407143,French Road Solar,ME,2.5,fixed-tilt,ground,46.6368,-68.3903,67802,ISNE
406454,"Willford Solar, LLC",MI,20.0,single-axis,ground,43.9916,-84.5194,67103,MISO
406990,"Surbrook Solar, LLC",MI,10.0,single-axis,ground,42.3904,-84.4891,67267,MISO
406420,Elizabeth Seaport Bldg A Solar,NJ,1.5,single-axis,rooftop,40.6632,-74.1678,67050,PJM
406432,Lister Avenue Solar,NJ,2.0,fixed-tilt,rooftop,40.7388,-74.138,67065,PJM
407243,Ticon Solar,NY,5.0,single-axis,ground,43.8688,-73.4342,68115,NYIS
406408,Hemings Solar,VA,5.0,single-axis,ground,37.9585,-76.819,66996,PJM
406400,Georgetown (Polk Burnett),WI,2.0,fixed-tilt,ground,45.4784,-92.3692,66985,MISO
406913,Cawelo Water District Solar,CA,2.5,single-axis,ground,35.0487,-119.1808,67000,CISO
407233,Putnam Solar 1,IL,2.0,single-axis,ground,41.2621,-89.2134,68050,MISO
406980,Bullfrog Creek Solar,FL,74.5,single-axis,ground,27.6637,-82.2822,67203,TEC
406916,"River Fork Solar, LLC",MI,149.0,single-axis,ground,42.2976,-84.7507,67008,MISO
406473,Oak Solar,NC,120.0,fixed-tilt,ground,36.5361,-77.7661,67161,PJM
406915,Greasewood II LLC,TX,306.0,single-axis,ground,31.0289,-102.4841,67006,ERCO
406914,Atrisco Solar LLC,NM,300.0,single-axis,ground,35.1991,-106.8455,67003,PNM
400471,Haynes Farm,NC,5.0,fixed-tilt,ground,35.526,-81.2351,58332,DUK
400725,Sonne One,NC,5.0,fixed-tilt,ground,35.4388,-77.8636,58782,DUK
406546,"Middlesex Vo Tech Solar 1, LLC",NJ,1.5,fixed-tilt,ground,40.5268,-74.4278,67368,PJM
400531,Arrache 4013,CA,1.5,single-axis,ground,34.6506,-118.0519,58446,CISO
406587,Sanford CGA,ME,5.0,fixed-tilt,ground,43.4222,-70.7277,67451,ISNE
405734,Cottontail Solar 1,PA,20.0,single-axis,ground,39.8998,-76.8234,65076,PJM
404644,"Palmyra PV - BD Solar Palmyra, LLC",ME,5.0,fixed-tilt,ground,44.8391,-69.3061,64062,ISNE
400464,Arndt Farm,NC,5.0,fixed-tilt,ground,35.7785,-81.1767,58315,DUK
405783,Chambers 3 - Erie County Alden,NY,2.0,single-axis,ground,42.932,-78.5649,65233,NYIS
400924,Green Farm,NC,5.0,fixed-tilt,ground,35.8358,-77.2666,59148,PJM
406551,"TPE Irish Road Solar, LLC",VA,5.0,fixed-tilt,"canopy,rooftop",36.7309,-79.5095,67373,PJM
406498,Lowndes Cowart,GA,3.0,single-axis,ground,30.8152,-83.2589,67240,SOCO
407131,All World Solar Facility,IL,1.5,fixed-tilt,ground,42.4619,-88.9993,67760,PJM
407166,Yorktown 1 Solar,IL,2.0,single-axis,ground,41.7674,-89.8609,67832,MISO
407145,Illinois PV Knox 1B,IL,2.0,fixed-tilt,ground,40.7666,-90.0074,67805,MISO
407268,St. Clair Solar 3,IL,2.0,single-axis,ground,38.6246,-90.0869,68232,MISO
406488,Lilly Lane,MA,1.0,fixed-tilt,ground,42.1774,-71.9974,67210,ISNE
406518,Athens AT01,ME,5.0,single-axis,ground,44.9486,-69.652,67286,ISNE
406529,Sidney,ME,1.5,fixed-tilt,ground,44.4501,-69.7268,67330,ISNE
406535,Town House,ME,5.0,fixed-tilt,ground,44.2776,-69.7547,67336,ISNE
407228,Dairy Farm,ME,4.0,fixed-tilt,ground,44.8382,-69.8845,68042,ISNE
406973,Fillmore County Solar Project,MN,45.0,single-axis,ground,43.5522,-92.3567,67168,MISO
406436,Interstate 3 Solar,NJ,1.5,fixed-tilt,rooftop,40.3974,-74.4497,67070,PJM
406520,Rutgers Busch Livingston Lot B & C,NJ,1.5,fixed-tilt,canopy,40.5247,-74.4711,67292,PJM
407239,Niagara Solar Project,NY,5.0,fixed-tilt,ground,43.2076,-78.9042,68067,NYIS
407253,Rush Solar,NY,5.0,single-axis,ground,42.9521,-77.6998,68152,NYIS
407273,GCC Trident Solar Project,MT,2.0,fixed-tilt,ground,45.9379,-111.4604,68260,NWMT
407282,Morris Ridge Solar,NY,177.0,single-axis,ground,42.6582,-77.8581,68274,NYIS
404831,Bluefield Preserve Solar,FL,74.5,fixed-tilt,ground,27.2436,-80.6719,65420,FPL
400925,Simons Farm,NC,5.0,fixed-tilt,ground,36.3059,-76.9951,59149,PJM
400472,Lenoir Farm,NC,5.0,fixed-tilt,ground,35.3317,-77.6663,58333,CPLE
401558,Conetoe Solar,NC,5.0,single-axis,ground,35.8277,-77.4577,60188,PJM
406584,Quarry,ME,5.0,single-axis,ground,43.341,-70.7292,67448,ISNE
404493,Bonanza,UT,12.5,single-axis,ground,40.0774,-109.2914,7790,PACE
406443,"SR Franklin, LLC",KY,2.5,single-axis,ground,36.7094,-86.5498,67082,TVA
406497,Fox Squirrel Solar,OH,577.0,single-axis,ground,39.7896,-83.3424,67239,PJM
406412,"Sunny Cow Solar, LLC",CA,2.0,single-axis,ground,35.2614,-119.1475,67001,CISO
404558,"Oak Leaf Solar XXIV, LLC (CSG)",CO,1.5,single-axis,ground,39.654,-104.5312,62253,PSCO
401799,Wadesboro Farm 2,NC,5.0,fixed-tilt,ground,35.0221,-80.0961,60575,CPLE
407051,Sunnyside 2 Solar,NY,5.0,,ground,42.8353,-73.9481,67574,NYIS
406974,Colice Hall Solar,NC,17.0,,ground,36.3165,-76.9942,67172,PJM
407030,Peterboro (CSG),NY,4.0,,ground,43.0707,-75.5404,67440,NYIS
400413,Grassland 3&4 Solar Project,CA,2.5,dual-axis,ground,38.5015,-121.693,58204,CISO
406495,"Cunningham Solar, LLC",VA,5.0,fixed-tilt,ground,37.8877,-78.3181,67235,PJM
407504,JD Wilson Dairy,CA,1.0,,ground,36.4311,-120.0125,68931,CISO
407007,BecLee Solar CSG,CO,5.0,,ground,40.4698,-104.6533,67364,PSCO
407245,Benz Solar 2,CT,1.0,,ground,41.3435,-73.0606,68117,ISNE
407244,Benz Solar 1,CT,1.0,,ground,41.3427,-73.0615,68116,ISNE
407543,CTGB Maloney and Webster,CT,2.0,,ground,41.5206,-72.9046,69013,ISNE
406963,N Baker Road 2,IL,2.0,,ground,42.434,-89.9033,67152,PJM
406964,N Baker Road,IL,2.0,,ground,42.4321,-89.904,67153,PJM
407514,Marion Solar 2,IL,1.0,,ground,38.637,-89.1114,68956,MISO
407538,St. Clair Solar 5,IL,5.0,,ground,38.5879,-89.8098,69006,MISO
407532,Ohio Solar LLC,IL,5.0,,ground,41.5638,-89.494,68996,MISO
407513,Clinton Solar 2,IL,2.0,,ground,38.5081,-89.1471,68955,MISO
407517,Clinton Solar 4b,IL,2.0,,ground,38.5931,-89.2748,68961,MISO
407515,Edgar Solar 1,IL,4.0,,ground,39.5748,-87.695,68958,MISO
407502,Peoria County IL S2,IL,2.0,,ground,40.6222,-89.6793,68920,MISO
407501,SAE Paris IL S1,IL,2.0,,ground,39.6077,-87.7295,68918,MISO
407498,USS University Park Solar,IL,2.0,,ground,41.4689,-87.7391,68893,MISO
407490,Richmond Solar,IL,2.0,,ground,42.4412,-88.3027,68857,PJM
407361,"Lowe's - 1193 - East Peoria, IL",IL,1.0,,rooftop,40.6808,-89.585,68574,MISO
407360,"Lowe's - 1845 - Chicago Brickyard, IL",IL,1.0,,rooftop,41.9278,-87.7893,68573,MISO
407355,IL Bolingbrook 279 Marquette Dr,IL,1.0,,rooftop,41.6726,-88.0616,68539,PJM
407351,Agrimony 1,IL,2.0,,ground,42.4821,-89.9938,68531,MISO
407314,Fairbanks Solar Project,IN,250.0,,ground,39.2504,-87.4341,68429,MISO
407179,Dunns Bridge II Solar,IN,435.0,,ground,41.2051,-86.9594,67893,MISO
407332,Gibson Solar,IN,200.0,,ground,38.3066,-87.5193,68455,MISO
406998,Russell,KS,20.0,,ground,38.8946,-98.7824,67320,SWPP
407342,Pixley Solar Energy,KS,189.0,,ground,37.2615,-98.4908,68498,SWPP
407549,Riley III - Site 12 Community Solar,KS,1.0,,ground,39.0864,-96.8002,69038,SWPP
406970,Unbridled Solar,KY,160.0,,ground,37.6718,-87.5595,67165,MISO
407284,Green River Solar,KY,200.0,,ground,37.9148,-86.2479,68297,MISO
406941,"Amite Solar, LLC",LA,100.0,,ground,30.8052,-90.5498,67088,MISO
406991,Upland,MA,5.0,,ground,41.9645,-70.7852,67276,ISNE
407285,Cabin Creek MD,MD,2.0,,ground,38.6177,-75.8892,68301,PJM
407531,TPE MD HO93,MD,2.0,,ground,39.1853,-76.9237,68992,PJM
407537,Chaberton Solar Greyrock,MD,2.0,,ground,38.3871,-75.4153,69005,PJM
407539,TPE MD GA137,MD,2.0,,ground,39.3822,-79.3657,69007,PJM
407540,TPE MD GA140,MD,2.0,,ground,39.3874,-79.3858,69008,PJM
407552,MD - WL Gore - Cherry Hill,MD,4.0,,ground,39.6675,-75.861,69050,PJM
406976,Surrey Road,MI,2.0,,ground,43.8566,-84.7517,67197,MISO
407130,Polaris Solar Park,MI,100.0,,ground,43.1929,-84.5198,67757,MISO
407208,Sauk Solar Park,MI,150.0,,ground,42.0702,-85.0954,67942,MISO
407262,Coldwater River Solar,MI,150.0,,ground,41.8724,-85.07,68183,MISO
407270,DG Green Arrow,MN,1.0,,ground,43.9928,-96.337,68242,MISO
407290,MN CSG 2019-105,MN,1.0,,ground,44.3389,-91.999,68373,MISO
407333,DIVOCSG 14 LLC,MN,1.0,,ground,44.3494,-92.0051,68457,MISO
407291,MN CSG 2019-67,MN,1.0,,ground,45.4203,-94.0303,68374,MISO
407309,DIVOCSG 13,MN,1.0,,ground,44.364,-92.0267,68412,MISO
407343,MN CSG 2019-79,MN,1.0,,ground,44.786,-95.4816,68505,MISO
407354,MN CSG 2019-77,MN,1.0,,ground,44.4742,-93.2186,68535,MISO
407480,Franklin CSG 1,MN,1.0,,ground,44.5384,-94.8972,68800,MISO
407488,Bavaria Solar LLC,MN,1.0,,ground,43.9779,-95.9117,68845,MISO
407231,Morris Solar,MO,250.0,,ground,40.1234,-92.5457,68048,MISO
406961,Kendall DG Solar,NY,5.0,,ground,43.3289,-78.0701,67141,NYIS
406930,NY SHERMAN 191 W MAIN ST - SL 2,NY,5.0,,ground,42.1542,-79.6055,67035,NYIS
406987,McCormick NY CSG LLC,NY,5.0,,ground,42.1528,-77.8055,67248,NYIS
406994,FFP - NY Ruggirello CSG,NY,2.0,,ground,41.5618,-74.1416,67280,NYIS
407020,County Highway Solar 1 CSG,NY,5.0,,ground,42.9917,-74.3143,67415,NYIS
407021,County Highway Solar 2 (CSG),NY,5.0,,ground,42.9926,-74.3106,67416,NYIS
407023,Geer Road Solar 1 CSG,NY,5.0,,ground,43.357,-73.5664,67418,NYIS
407058,NY Evans 7690 SW Blvd - SL Evans Array 2,NY,4.0,,ground,42.6812,-78.9525,67590,NYIS
407099,NY FONDA 182 BOSHART RD - Montgomery 1,NY,5.0,,ground,42.9637,-74.3798,67679,NYIS
407107,Tubolino CSG,NY,5.0,,ground,43.8047,-76.0335,67693,NYIS
407221,Ontario 2 CDG,NY,5.0,,ground,42.9645,-77.1127,68004,NYIS
407359,Old Route 17,NY,4.0,,ground,41.7388,-74.7369,68552,NYIS
407364,Hardin Solar III,OH,250.0,,ground,40.6782,-83.8235,68591,PJM
406971,Fayette Solar,OH,45.0,,ground,39.3837,-83.401,67166,PJM
407263,Wheatsborough Solar,OH,125.0,,ground,41.3385,-82.8273,68199,PJM
407546,Buckeye Solar,OH,100.0,,ground,39.586,-83.1642,69028,PJM
407547,Pickaway Solar,OH,100.0,,ground,39.551,-83.1861,69029,PJM
407218,Mompano,OR,2.0,,ground,45.2965,-122.5115,67980,PGE
407272,BT Jungmann,TX,40.0,,ground,30.9038,-97.0566,68246,ERCO
406937,TX Fort Worth 5200 Gold Spike Drive,TX,4.0,,rooftop,32.8314,-97.3494,67058,ERCO
407261,Big Elm Solar,TX,200.0,,ground,31.15,-97.2227,68180,ERCO
407271,"Gransolar Texas One, LLC",TX,50.0,,ground,30.5995,-97.1563,68244,ERCO
407119,"Raymond Solar WI, LLC",WI,6.0,,ground,42.7626,-88.0608,67731,MISO
407347,Bishop Ranch - BR 8-O,CA,1.0,,canopy,37.7698,-121.9664,68522,CISO
407487,CPA Dominguez - SLLAX901,CA,1.0,,rooftop,33.8378,-118.2266,68841,CISO
406931,"Northern Orchard Solar PV, LLC",CA,150.0,,ground,35.1312,-119.2634,67039,CISO
407132,Rosamond South 1,CA,140.0,,ground,34.8399,-118.3643,67764,CISO
406995,Dos Palos Clean Power,CA,3.0,,ground,37.0026,-120.6379,67287,CISO
407171,Luna Valley,CA,200.0,,ground,36.6039,-120.4014,67848,CISO
407363,"Community Solar Utica 1, LLC",CA,3.0,,ground,35.932,-119.8597,68589,CISO
407465,Oaks HOA,CA,1.0,,ground,38.2922,-120.9191,68747,CISO
406996,Sun Streams 4,AZ,300.0,,ground,33.3829,-112.7927,67291,AZPS
406999,Yuma Solar + Storage,AZ,70.0,,ground,32.6283,-114.4287,67321,AZPS
407005,Dove Solar CSG,CO,5.0,,ground,40.3179,-104.889,67361,PSCO
407006,Lark Bunting Solar CSG,CO,5.0,,ground,40.3142,-104.7707,67362,PSCO
406986,Matrix Pleasant Valley,ID,200.0,,ground,43.2914,-116.0039,67211,IPCO
407113,TAG,NM,140.0,,ground,35.261,-106.8613,67710,PNM
407059,NV - Nokomis - CHI,NV,3.0,,ground,36.7896,-114.1375,67591,NEVP
407180,Escape Solar Plant,NV,185.0,,ground,36.8906,-114.0807,67898,NEVP
407495,OR - Chapman Creek - Greenkey CSG,OR,3.0,,ground,42.1537,-123.6247,68888,PACW
407248,Angelo Solar,TX,195.0,,ground,31.5181,-100.5773,68145,ERCO
407207,Pine River Solar Park,MI,80.0,,ground,43.4494,-84.6985,67941,MISO
407491,Shallow Basket,NM,140.0,,ground,36.2506,-107.3249,68868,PNM
401800,Wadesboro Farm 3,NC,5.0,fixed-tilt,ground,34.9689,-80.0517,60576,CPLE
402915,"Oak Leaf Solar XXIII, LLC (CSG)",CO,1.5,single-axis,ground,39.8044,-104.6171,62256,PSCO
407358,Tipton 2 - (CA),CA,2.1,single-axis,ground,36.0505,-119.3059,68548,CISO
406591,665 Scenic Highway,MA,4.3,fixed-tilt,ground,41.7702,-70.5743,67457,ISNE
407357,Tipton 1 - (CA),CA,4.2,single-axis,ground,36.0461,-119.3194,68547,CISO
407250,Baldwin Solar BESS,IL,68.4,single-axis,ground,38.2105,-89.8449,68148,MISO
407124,White Plains RFP Shapham Place,NY,1.2,fixed-tilt,canopy,41.0204,-73.7581,67745,NYIS
407249,Coffeen Solar BESS,IL,44.2,single-axis,ground,39.0638,-89.3874,68147,MISO
407451,Springdale School District,AR,2.9,single-axis,ground,36.1599,-94.0511,68719,SWPP
407370,Tift Boyd,GA,2.9,single-axis,ground,31.4996,-83.513,68609,SOCO
407382,Gordon Pine Hall,GA,2.4,single-axis,ground,34.4379,-84.7045,68626,SOCO
407383,Chattooga Gore,GA,2.4,single-axis,ground,34.4997,-85.4509,68627,SOCO
407562,Claggett Landing,MD,1.6,single-axis,ground,38.8819,-76.706,69080,PJM
407204,"Perkins Road Belfast Solar, LLC",ME,4.8,fixed-tilt,ground,44.4014,-68.9959,67938,ISNE
407305,Lebanon CSG LLC,ME,3.8,fixed-tilt,ground,43.3775,-70.9414,68406,ISNE
407065,NSF Torrey Site 1,NY,4.6,fixed-tilt,ground,42.6593,-76.9345,67606,NYIS
407481,Rivard 1,NY,4.6,single-axis,ground,42.5022,-79.2779,68804,NYIS
407303,"TJA-NY-Barrett Rd New Woodstock, LLC",NY,4.7,"fixed-tilt,single-axis",ground,42.8301,-75.8245,68404,NYIS
407507,Pivot Solar NY 3,NY,2.3,single-axis,ground,42.485,-78.4987,68947,NYIS
400010,Yankee Street,OH,1.1,fixed-tilt,ground,39.601,-84.2057,2854,PJM
407286,Blackwell Creek Solar,OR,1.4,fixed-tilt,ground,42.422,-123.0091,68320,PACW
407112,Spring Lane,PA,13.8,single-axis,ground,40.1908,-79.3238,67706,PJM
407568,Allentown - Ruppsville,PA,2.8,fixed-tilt,rooftop,40.5673,-75.6004,69087,PJM
407060,Adams PV Plant,WI,8.3,single-axis,ground,43.9487,-89.6819,67596,MISO
406630,CSU Sacramento I,CA,1.3,fixed-tilt,"canopy,rooftop",38.5536,-121.4226,67516,BANC
406435,Port Reading 8 Solar,NJ,1.4,fixed-tilt,rooftop,40.5662,-74.2176,67068,PJM
406507,Spano Solar - Ocean County Landfill - CS,NJ,4.2,single-axis,ground,40.0206,-74.2499,67269,PJM
406492,Amherst Solar Facility (VA),VA,4.9,fixed-tilt,ground,37.5537,-79.0172,67225,PJM
406561,Regal Ware,WI,1.9,fixed-tilt,"ground,rooftop",43.4351,-88.1751,67387,MISO
406565,Washington County,WI,2.3,single-axis,ground,43.4329,-88.1633,67394,MISO
407160,TJX Phoenix,AZ,2.9,fixed-tilt,rooftop,33.4176,-112.177,67824,SRP
407328,OR -Solops - SPI 18 - Cork,OR,1.3,fixed-tilt,ground,45.1263,-122.5581,68449,PGE
406479,Cabrillo College,CA,2.4,fixed-tilt,canopy,36.9871,-121.9238,67179,CISO
401287,Chester Solar Farm,MA,4.8,fixed-tilt,ground,42.313,-72.9513,59767,ISNE
405317,"Hood Farm Solar, LLC",NC,4.9,fixed-tilt,ground,35.2164,-77.4997,61256,CPLE
401380,Pollocksville Solar,NC,5.0,fixed-tilt,ground,34.9964,-77.2197,59917,CPLE
401572,HXNAir Solar One,NC,5.0,fixed-tilt,ground,36.3486,-77.6323,60209,PJM
407219,City of Long Beach Airport Lot A & B,CA,1.8,fixed-tilt,canopy,33.818,-118.1421,67994,LDWP
406519,MEVS DOT 109,ME,2.2,fixed-tilt,ground,44.3147,-69.81,67290,ISNE
406537,Wells (ME),ME,4.8,fixed-tilt,ground,43.3271,-70.6347,67340,ISNE
407169,ME Fort Fairfield Solar Plant,ME,2.8,single-axis,ground,46.694,-67.9695,67842,ISNE
406458,"Rhode Island Solar Renewable Energy IV,",RI,11.8,fixed-tilt,ground,41.6133,-71.1584,67117,ISNE
407225,Lemoore West,CA,7.9,fixed-tilt,ground,36.3004,-119.8216,68027,CISO
400241,City of Boulder WWTP,CO,0.9,fixed-tilt,ground,40.0483,-105.1805,57681,PSCO
406521,EDF - Liberty NY - Real Term CSG,NY,2.1,single-axis,rooftop,41.0654,-73.8212,67293,NYIS
405416,CCG Marketing,NJ,1.5,single-axis,rooftop,40.8592,-74.2987,62616,PJM
406496,SF Auto T1,UT,3.1,single-axis,ground,41.7308,-112.1794,67238,WACM
400776,Wagstaff Farm 1,NC,5.0,fixed-tilt,ground,36.4601,-78.9567,58862,CPLE
401900,Bridgewater Solar (CSG),MA,3.0,fixed-tilt,ground,41.9621,-70.9778,60730,ISNE
400613,"Lakeland Solar Energy, LLC",GA,1.8,fixed-tilt,ground,31.0273,-83.0551,58572,SOCO
405924,Cedar Creek,NJ,1.6,fixed-tilt,"canopy,ground,rooftop",39.5509,-74.6282,65623,PJM
405117,M. G. Emmett J. Bean Federal Center,IN,1.9,fixed-tilt,rooftop,39.8532,-86.0145,58178,MISO
407032,Farmington,ME,4.9,,ground,44.6525,-70.1562,67462,ISNE
401334,"Adams Community Solar Garden, LLC",CO,1.2,single-axis,ground,39.7874,-104.5861,59849,PSCO
403847,SR Odom,GA,20.0,single-axis,ground,31.0751,-83.5988,63814,SOCO
405382,Birch Solar,SC,2.0,single-axis,ground,34.273,-79.8805,62185,CPLE
402983,Bell Bay Solar Farm,SC,1.6,fixed-tilt,ground,33.6678,-78.918,62395,SC
405216,Western Branch High School,VA,1.0,single-axis,rooftop,36.8478,-76.4072,59904,PJM
406088,Putah Creek Solar Farm North,CA,3.0,single-axis,ground,38.5245,-121.9941,66088,CISO
403666,Bighorn Solar,OR,2.2,single-axis,ground,44.967,-122.9579,63467,PGE
406617,Cavalry Solar Hybrid,IN,200.0,single-axis,ground,40.8947,-86.8088,67489,MISO
400008,E W Brown,KY,10.0,fixed-tilt,ground,37.7749,-84.7191,1355,LGEE
406651,Monument Valley,MA,2.0,fixed-tilt,ground,42.2524,-73.3345,67577,ISNE
407462,Skyline Solar,MA,4.5,single-axis,ground,42.5027,-73.2278,68742,ISNE
407463,Adams Grove Solar,MA,5.0,single-axis,ground,42.6082,-73.135,68743,ISNE
407561,342 Circuit,MA,1.0,fixed-tilt,"canopy,rooftop",42.1092,-70.8651,69076,ISNE
407420,Partridge Solar,MA,4.5,single-axis,ground,42.492,-73.2193,68679,ISNE
407045,Marshall Solar Plus LLC,MN,10.0,single-axis,ground,44.4671,-95.7799,67545,MISO
405013,Butler-Warner Generation Plant,NC,1.0,single-axis,ground,35.0965,-78.8323,1016,CPLE
406925,"Copperhead Solar, LLC",TX,150.0,single-axis,ground,31.453,-96.8581,67019,ERCO
406652,Sandwich,MA,2.0,fixed-tilt,ground,41.7166,-70.4794,67578,ISNE
403305,Syncarpha Northbridge I Hybrid(CSG),MA,5.0,fixed-tilt,ground,42.1119,-71.6486,62977,ISNE
403306,Syncarpha Northbridge II Hybrid (CSG),MA,5.0,fixed-tilt,ground,42.1117,-71.6459,62978,ISNE
406153,Svenski Solar (Hybrid),NY,2.0,single-axis,ground,41.5348,-74.3252,66232,NYIS
407240,Old Frontier Solar III,MA,2.0,single-axis,ground,42.4939,-72.6226,68069,ISNE
406942,Paulsell,CA,20.0,single-axis,ground,37.3748,-121.1459,67092,CISO
406517,Sun Streams 3,AZ,215.0,single-axis,ground,33.3122,-112.8016,67285,AZPS
406483,Franklin Solar Hybrid,ID,100.0,single-axis,ground,42.2045,-114.6077,67190,IPCO
406513,White Plains_RFP-Gedney Way Landfill,NY,2.0,fixed-tilt,"ground,rooftop",41.0068,-73.7575,67275,NYIS
403140,Noland Wastewater Treatment Plant Hybrid,AR,5.0,single-axis,ground,36.08,-94.066,62682,SWPP
406515,FFP - NY Varano,NY,5.0,fixed-tilt,ground,41.3764,-74.3916,67282,NYIS
404990,Davis Solar,NY,2.0,fixed-tilt,ground,41.4248,-74.3642,66488,NYIS
404847,Sealed Air Madera Solar Project,CA,3.0,single-axis,ground,36.9465,-120.0776,65469,CISO
407353,Blue Moon Farms,CA,1.0,single-axis,ground,36.0282,-119.4015,68533,CISO
407486,Da Silva Dairy,CA,1.0,fixed-tilt,ground,37.8584,-121.013,68840,CISO
406629,Crossett SD,AR,1.0,single-axis,ground,33.1314,-91.9412,67515,MISO
406632,Fayetteville Public Schools (Ozarks),AR,1.0,single-axis,ground,36.0058,-94.016,67518,SWPP
406633,Fayetteville Public Schools (SWEPCO),AR,4.0,single-axis,ground,35.1458,-93.8739,67519,MISO
406634,LRWRA,AR,4.0,single-axis,ground,35.1463,-93.8716,67520,MISO
406635,Rivercrest SD,AR,1.0,single-axis,ground,35.6179,-90.1048,67521,MISO
406636,Searcy Water I,AR,1.0,single-axis,ground,35.2659,-91.7159,67522,MISO
406638,Southside SD,AR,1.0,single-axis,ground,34.7245,-92.1968,67524,MISO
407038,Walnut Bend Solar Station PV,AR,100.0,single-axis,ground,34.8559,-91.0748,67504,MISO
407190,Crossett Solar,AR,100.0,single-axis,ground,33.1014,-91.9287,67915,MISO
407423,Arkansas Valley,AR,1.0,single-axis,ground,35.5091,-93.8348,68688,SPA
407437,NLRED 5MW,AR,5.0,single-axis,ground,34.7419,-92.1783,68702,SWPP
407436,NLRED 2MW,AR,2.0,single-axis,ground,34.7406,-92.1798,68701,MISO
407441,North Arkansas Electric Cooperative,AR,1.0,single-axis,ground,36.3921,-91.8788,68709,MISO
407445,Rich Mountain Electric Cooperative,AR,1.0,single-axis,ground,34.5867,-94.1993,68713,SWPP
407449,South Central Electric Cooperative,AR,1.0,single-axis,ground,34.1624,-93.0858,68717,MISO
407450,Southwest Arkansas Electric,AR,1.0,single-axis,ground,33.5178,-94.0258,68718,SWPP
407454,Star City School District,AR,1.0,single-axis,ground,33.9624,-91.8084,68722,MISO
407460,Woodruff Electric Cooperative,AR,1.0,single-axis,ground,35.0393,-90.8244,68728,MISO
406599,"CBEP Solar 1, LLC",CO,5.0,single-axis,ground,40.6674,-103.2057,67465,PSCO
406622,Bunce,CT,2.0,single-axis,ground,42.0206,-73.3121,67506,ISNE
407034,Norfolk Landfill Solar Project,CT,4.0,fixed-tilt,ground,41.9796,-73.1493,67483,ISNE
