T	BoM MJO RMM RMM1
    2445285.    	   0.3584840    
    2445286.    	  -1.3471000E-02
    2445287.    	  -0.2646600    
    2445288.    	  -0.4278900    
    2445289.    	  -0.5805400    
    2445290.    	  -0.9052600    
    2445291.    	   -1.120790    
    2445292.    	   -1.484820    
    2445293.    	   -1.747220    
    2445294.    	   -1.910720    
    2445295.    	   -1.936500    
    2445296.    	   -1.910010    
    2445297.    	   -1.659510    
    2445298.    	   -1.253840    
    2445299.    	  -0.9550000    
    2445300.    	  -0.4580100    
    2445301.    	   0.2374810    
    2445302.    	   0.8326670    
    2445303.    	    1.001470    
    2445304.    	   0.8834940    
    2445305.    	   0.7710330    
    2445306.    	   0.6487010    
    2445307.    	   0.6121900    
    2445308.    	   0.5285350    
    2445309.    	   0.1445890    
    2445310.    	  -0.1627600    
    2445311.    	  -0.2780200    
    2445312.    	  -0.4128600    
    2445313.    	  -0.4542600    
    2445314.    	  -0.4105600    
    2445315.    	  -0.4806000    
    2445316.    	  -0.3591000    
    2445317.    	  -0.2030200    
    2445318.    	  -0.1333700    
    2445319.    	   2.0497700E-02
    2445320.    	   1.6491000E-02
    2445321.    	   0.2194710    
    2445322.    	   0.1377690    
    2445323.    	   0.1542280    
    2445324.    	   0.2013690    
    2445325.    	   0.1824270    
    2445326.    	   0.4299870    
    2445327.    	   0.1962820    
    2445328.    	   2.7264601E-03
    2445329.    	   0.1931930    
    2445330.    	   0.5599840    
    2445331.    	   0.9149260    
    2445332.    	    1.054660    
    2445333.    	    1.191930    
    2445334.    	    1.222570    
    2445335.    	   0.9028950    
    2445336.    	   0.7792520    
    2445337.    	   0.6366090    
    2445338.    	   0.7435170    
    2445339.    	   0.7386610    
    2445340.    	   0.6247210    
    2445341.    	   0.6643510    
    2445342.    	   0.6032260    
    2445343.    	   0.7922890    
    2445344.    	   0.7381030    
    2445345.    	   0.4181030    
    2445346.    	   0.1602240    
    2445347.    	  -0.1004100    
    2445348.    	  -0.2514000    
    2445349.    	  -0.3157700    
    2445350.    	  -0.4788500    
    2445351.    	  -0.6902400    
    2445352.    	  -0.9212800    
    2445353.    	  -0.9038900    
    2445354.    	  -0.9818500    
    2445355.    	   -1.103950    
    2445356.    	   -1.420160    
    2445357.    	   -1.456540    
    2445358.    	   -1.363270    
    2445359.    	  -0.9911000    
    2445360.    	  -0.8705900    
    2445361.    	   -1.229520    
    2445362.    	   -1.533230    
    2445363.    	   -1.617570    
    2445364.    	   -1.393550    
    2445365.    	   -1.111490    
    2445366.    	  -0.8581200    
    2445367.    	  -0.8287300    
    2445368.    	  -0.3886700    
    2445369.    	  -0.2707300    
    2445370.    	   0.1004650    
    2445371.    	   0.1038090    
    2445372.    	  -6.1648801E-02
    2445373.    	  -6.3321903E-02
    2445374.    	  -9.9969402E-02
    2445375.    	  -0.4556900    
    2445376.    	  -0.4821600    
    2445377.    	  -0.3291000    
    2445378.    	   5.3885400E-02
    2445379.    	   0.5265860    
    2445380.    	   0.7952840    
    2445381.    	   0.9988990    
    2445382.    	    1.167860    
    2445383.    	    1.037060    
    2445384.    	    1.005990    
    2445385.    	   0.9234180    
    2445386.    	   0.9379050    
    2445387.    	   0.7350110    
    2445388.    	   0.3636210    
    2445389.    	   0.1427830    
    2445390.    	  -7.3325001E-02
    2445391.    	  -8.4627703E-02
    2445392.    	  -0.2522100    
    2445393.    	  -0.4042400    
    2445394.    	  -0.5982700    
    2445395.    	  -0.8950300    
    2445396.    	  -0.7955500    
    2445397.    	  -0.7610100    
    2445398.    	  -0.3588800    
    2445399.    	  -0.1133000    
    2445400.    	  -0.1372200    
    2445401.    	  -0.2179600    
    2445402.    	  -0.1758500    
    2445403.    	  -0.1173500    
    2445404.    	  -7.4775703E-02
    2445405.    	   0.1216710    
    2445406.    	   6.0246401E-02
    2445407.    	  -2.5390999E-02
    2445408.    	  -0.1649300    
    2445409.    	  -0.4495600    
    2445410.    	  -0.6651900    
    2445411.    	  -0.8723800    
    2445412.    	   -1.028310    
    2445413.    	  -0.9894100    
    2445414.    	   -1.058030    
    2445415.    	  -0.9658200    
    2445416.    	  -0.7448700    
    2445417.    	  -0.6617700    
    2445418.    	  -0.4975000    
    2445419.    	  -0.5619000    
    2445420.    	  -0.5762000    
    2445421.    	  -0.5203500    
    2445422.    	  -0.3579500    
    2445423.    	  -0.3383700    
    2445424.    	  -0.4523200    
    2445425.    	  -0.5721700    
    2445426.    	  -0.4792400    
    2445427.    	  -0.3350400    
    2445428.    	  -0.3699400    
    2445429.    	  -0.4150700    
    2445430.    	  -0.6824800    
    2445431.    	  -0.7991700    
    2445432.    	  -0.9463400    
    2445433.    	   -1.015430    
    2445434.    	   -1.157470    
    2445435.    	   -1.158550    
    2445436.    	  -0.9760500    
    2445437.    	  -0.8552700    
    2445438.    	  -0.4709600    
    2445439.    	  -0.2229400    
    2445440.    	   9.4478197E-02
    2445441.    	   0.1544760    
    2445442.    	   6.5135099E-02
    2445443.    	  -4.6383601E-02
    2445444.    	  -6.0624499E-02
    2445445.    	  -0.1816100    
    2445446.    	  -0.2065200    
    2445447.    	  -0.1240100    
    2445448.    	   0.2318320    
    2445449.    	   0.3886880    
    2445450.    	   0.6060000    
    2445451.    	   0.9989000    
    2445452.    	    1.270080    
    2445453.    	    1.462870    
    2445454.    	    1.317710    
    2445455.    	    1.063190    
    2445456.    	   0.8712950    
    2445457.    	   0.7147500    
    2445458.    	   0.4535570    
    2445459.    	   0.4422930    
    2445460.    	   0.5081830    
    2445461.    	   0.6522170    
    2445462.    	   0.5988670    
    2445463.    	   0.5481050    
    2445464.    	   0.5026030    
    2445465.    	   0.5931370    
    2445466.    	   0.5982560    
    2445467.    	   0.6670710    
    2445468.    	   0.6335430    
    2445469.    	   0.6909130    
    2445470.    	   0.6094760    
    2445471.    	   0.5348920    
    2445472.    	   0.4276780    
    2445473.    	   0.4898590    
    2445474.    	   0.6088810    
    2445475.    	   0.9684420    
    2445476.    	    1.049740    
    2445477.    	    1.167390    
    2445478.    	    1.505700    
    2445479.    	    1.442770    
    2445480.    	    1.081980    
    2445481.    	   0.3311870    
    2445482.    	  -0.1380600    
    2445483.    	  -0.2593100    
    2445484.    	  -0.5565300    
    2445485.    	  -0.8254300    
    2445486.    	  -0.8031800    
    2445487.    	  -0.7557200    
    2445488.    	  -0.4316000    
    2445489.    	  -0.3648400    
    2445490.    	  -0.2829100    
    2445491.    	   0.2274120    
    2445492.    	   0.3535470    
    2445493.    	   0.3173600    
    2445494.    	   0.1232830    
    2445495.    	   0.1283930    
    2445496.    	   7.0458598E-02
    2445497.    	  -4.1973501E-02
    2445498.    	  -0.4333900    
    2445499.    	  -0.2730800    
    2445500.    	   4.5845900E-02
    2445501.    	   0.4433210    
    2445502.    	   0.8176860    
    2445503.    	   0.9731500    
    2445504.    	    1.402770    
    2445505.    	    1.541210    
    2445506.    	    1.636260    
    2445507.    	    1.640870    
    2445508.    	    1.597350    
    2445509.    	    1.725480    
    2445510.    	    1.507890    
    2445511.    	    1.251290    
    2445512.    	    1.120310    
    2445513.    	    1.170040    
    2445514.    	    1.040400    
    2445515.    	   0.9152690    
    2445516.    	   0.8574750    
    2445517.    	   0.8362260    
    2445518.    	   0.4828370    
    2445519.    	   0.1818860    
    2445520.    	   4.4786599E-03
    2445521.    	  -0.4372900    
    2445522.    	  -0.6760000    
    2445523.    	  -0.6217900    
    2445524.    	  -0.5332600    
    2445525.    	  -0.5109900    
    2445526.    	  -0.2205200    
    2445527.    	   0.3155420    
    2445528.    	   0.5839630    
    2445529.    	   0.5316880    
    2445530.    	   0.5263390    
    2445531.    	   0.6308600    
    2445532.    	   0.8406520    
    2445533.    	   0.8229200    
    2445534.    	   0.7193650    
    2445535.    	   0.6041320    
    2445536.    	   0.3699730    
    2445537.    	  -5.4798499E-02
    2445538.    	  -0.1805200    
    2445539.    	  -0.1613100    
    2445540.    	  -3.9980602E-02
    2445541.    	   8.8170603E-02
    2445542.    	   4.2884499E-02
    2445543.    	   9.2486203E-02
    2445544.    	   0.1477580    
    2445545.    	  -2.4341300E-02
    2445546.    	  -0.1192700    
    2445547.    	  -0.1031100    
    2445548.    	  -8.5384101E-02
    2445549.    	  -0.2061800    
    2445550.    	  -8.6428799E-02
    2445551.    	   0.1271070    
    2445552.    	   0.2580530    
    2445553.    	   0.4066110    
    2445554.    	   0.5590580    
    2445555.    	   0.8704840    
    2445556.    	   0.9957270    
    2445557.    	    1.214540    
    2445558.    	    1.551970    
    2445559.    	    1.373740    
    2445560.    	    1.691790    
    2445561.    	    1.822880    
    2445562.    	    1.730100    
    2445563.    	    1.830860    
    2445564.    	    1.542490    
    2445565.    	    1.325550    
    2445566.    	   0.9367510    
    2445567.    	   0.6690170    
    2445568.    	   0.4696760    
    2445569.    	   0.5007250    
    2445570.    	   0.5059520    
    2445571.    	   0.5164240    
    2445572.    	   0.4683390    
    2445573.    	   0.3162770    
    2445574.    	   3.4446701E-02
    2445575.    	   4.6471700E-02
    2445576.    	  -7.5528599E-02
    2445577.    	  -0.3663700    
    2445578.    	  -0.5939500    
    2445579.    	  -0.7273000    
    2445580.    	   -1.009260    
    2445581.    	   -1.391130    
    2445582.    	   -1.529190    
    2445583.    	   -1.276260    
    2445584.    	   -1.004150    
    2445585.    	  -0.8635300    
    2445586.    	  -0.7476900    
    2445587.    	  -0.4784300    
    2445588.    	  -0.4431500    
    2445589.    	  -0.2540100    
    2445590.    	  -0.3992500    
    2445591.    	  -0.5015000    
    2445592.    	  -0.3587000    
    2445593.    	   0.1703710    
    2445594.    	   0.5608230    
    2445595.    	   0.8126200    
    2445596.    	    1.030090    
    2445597.    	    1.004380    
    2445598.    	    1.076920    
    2445599.    	    1.307540    
    2445600.    	    1.373690    
    2445601.    	    1.499850    
    2445602.    	    1.617640    
    2445603.    	    1.657510    
    2445604.    	    1.776850    
    2445605.    	    1.739730    
    2445606.    	    1.673430    
    2445607.    	    1.653210    
    2445608.    	    1.582910    
    2445609.    	    1.439930    
    2445610.    	    1.610980    
    2445611.    	    1.515470    
    2445612.    	    1.323800    
    2445613.    	    1.179520    
    2445614.    	   0.9632110    
    2445615.    	    1.014050    
    2445616.    	   0.9978300    
    2445617.    	   0.8354270    
    2445618.    	   0.7789320    
    2445619.    	   0.4970820    
    2445620.    	   5.5104502E-02
    2445621.    	  -0.4874500    
    2445622.    	  -0.9624800    
    2445623.    	   -1.042850    
    2445624.    	  -0.8620900    
    2445625.    	  -0.5560700    
    2445626.    	  -0.6657600    
    2445627.    	  -0.5777400    
    2445628.    	  -0.3444700    
    2445629.    	  -0.1405700    
    2445630.    	   0.1452870    
    2445631.    	   0.6308970    
    2445632.    	    1.047880    
    2445633.    	    1.074360    
    2445634.    	    1.031400    
    2445635.    	   0.8970290    
    2445636.    	   0.8862660    
    2445637.    	   0.8110160    
    2445638.    	   0.6330310    
    2445639.    	   0.7914290    
    2445640.    	   0.8066820    
    2445641.    	   0.7468010    
    2445642.    	   0.5517470    
    2445643.    	   4.0654801E-02
    2445644.    	  -2.0101700E-02
    2445645.    	  -0.1633900    
    2445646.    	  -0.3474600    
    2445647.    	  -0.5241900    
    2445648.    	  -0.5773400    
    2445649.    	  -0.3512500    
    2445650.    	  -0.1318500    
    2445651.    	   1.6792700E-02
    2445652.    	   9.3783803E-02
    2445653.    	   0.6149400    
    2445654.    	   0.9538250    
    2445655.    	    1.202240    
    2445656.    	    1.135100    
    2445657.    	   0.8729740    
    2445658.    	   0.6219590    
    2445659.    	   0.3879340    
    2445660.    	   0.5050540    
    2445661.    	   0.2420670    
    2445662.    	  -0.1079300    
    2445663.    	  -0.5129300    
    2445664.    	  -0.5197400    
    2445665.    	  -0.8167400    
    2445666.    	  -0.8777400    
    2445667.    	  -0.9510000    
    2445668.    	   -1.092230    
    2445669.    	   -1.115370    
    2445670.    	  -0.9908100    
    2445671.    	   -1.116930    
    2445672.    	   -1.302180    
    2445673.    	   -1.237320    
    2445674.    	   -1.213490    
    2445675.    	   -1.359150    
    2445676.    	   -1.378400    
    2445677.    	   -1.263260    
    2445678.    	   -1.052440    
    2445679.    	  -0.7582300    
    2445680.    	  -0.6792100    
    2445681.    	  -0.4821400    
    2445682.    	  -0.3032800    
    2445683.    	  -0.1864700    
    2445684.    	  -0.2834200    
    2445685.    	   0.1994110    
    2445686.    	  -1.4035200E-02
    2445687.    	  -0.3589400    
    2445688.    	  -0.5798100    
    2445689.    	  -0.9080800    
    2445690.    	   -1.101910    
    2445691.    	  -0.9910100    
    2445692.    	  -0.8388600    
    2445693.    	  -0.5767200    
    2445694.    	  -0.1770800    
    2445695.    	   0.2069980    
    2445696.    	   0.2036530    
    2445697.    	   0.1481070    
    2445698.    	   0.1152630    
    2445699.    	  -6.2574102E-03
    2445700.    	  -0.1191000    
    2445701.    	  -0.5245000    
    2445702.    	  -0.6567700    
    2445703.    	  -0.8538300    
    2445704.    	   -1.335740    
    2445705.    	   -1.618330    
    2445706.    	   -1.269610    
