T	BoM MJO RMM RMM2
julian_day	unitless
    2445574.    	  -0.3971100    
    2445575.    	  -0.2310500    
    2445576.    	  -0.3279700    
    2445577.    	  -0.4008300    
    2445578.    	  -0.7057700    
    2445579.    	  -0.8929400    
    2445580.    	   -1.113310    
    2445581.    	   -1.352150    
    2445582.    	   -1.310800    
    2445583.    	   -1.084370    
    2445584.    	   -1.122810    
    2445585.    	   -1.264410    
    2445586.    	   -1.341980    
    2445587.    	   -1.580110    
    2445588.    	   -1.486990    
    2445589.    	   -1.382080    
    2445590.    	   -1.170400    
    2445591.    	   -1.010480    
    2445592.    	  -0.8967900    
    2445593.    	   -1.046400    
    2445594.    	   -1.027030    
    2445595.    	   -1.049710    
    2445596.    	  -0.9827700    
    2445597.    	  -0.8744800    
    2445598.    	  -0.8625900    
    2445599.    	  -0.7821200    
    2445600.    	  -0.7518300    
    2445601.    	  -0.3937700    
    2445602.    	  -4.9141899E-02
    2445603.    	   0.2198340    
    2445604.    	   0.4607080    
    2445605.    	   0.4760360    
    2445606.    	   0.4730350    
    2445607.    	   0.2059650    
    2445608.    	   5.6404401E-02
    2445609.    	   6.1963100E-02
    2445610.    	   0.2317150    
    2445611.    	   0.3326910    
    2445612.    	   0.3816580    
    2445613.    	   0.6189620    
    2445614.    	   0.9323340    
    2445615.    	   0.7954160    
    2445616.    	   0.7160030    
    2445617.    	   0.7191770    
    2445618.    	    1.001500    
    2445619.    	    1.210100    
    2445620.    	    1.092680    
    2445621.    	   0.4680150    
    2445622.    	   8.2627602E-02
    2445623.    	  -6.2239401E-02
    2445624.    	  -0.1521300    
    2445625.    	  -0.5652200    
    2445626.    	  -0.7745100    
    2445627.    	  -0.8728600    
    2445628.    	  -0.9913900    
    2445629.    	   -1.038860    
    2445630.    	  -0.8664800    
    2445631.    	  -0.3561600    
    2445632.    	   6.5687597E-02
    2445633.    	   0.4968510    
    2445634.    	   0.8164880    
    2445635.    	    1.072720    
    2445636.    	    1.088340    
    2445637.    	   0.8406850    
    2445638.    	   0.5780410    
    2445639.    	   0.6469090    
    2445640.    	   0.6233520    
    2445641.    	   0.8443830    
    2445642.    	    1.069940    
    2445643.    	    1.138540    
    2445644.    	   0.9257060    
    2445645.    	   0.7313510    
    2445646.    	   0.4329800    
    2445647.    	   9.8988399E-02
    2445648.    	   0.1290270    
    2445649.    	   0.1571880    
    2445650.    	   0.1312380    
    2445651.    	   6.6760302E-02
    2445652.    	   3.6552601E-02
    2445653.    	   0.1235500    
    2445654.    	   0.3155280    
    2445655.    	   0.7669040    
    2445656.    	    1.362530    
    2445657.    	    1.375510    
    2445658.    	    1.484150    
    2445659.    	    1.650490    
    2445660.    	    1.913420    
    2445661.    	    2.007730    
    2445662.    	    2.078080    
    2445663.    	    2.244220    
    2445664.    	    1.865510    
    2445665.    	    1.727970    
    2445666.    	    1.501310    
    2445667.    	    1.545670    
    2445668.    	    1.628730    
    2445669.    	    1.348300    
    2445670.    	    1.330490    
    2445671.    	    1.298790    
    2445672.    	    1.341180    
    2445673.    	    1.471110    
    2445674.    	    1.455290    
    2445675.    	    1.445520    
    2445676.    	    1.435440    
    2445677.    	   0.9652240    
    2445678.    	   0.4231040    
    2445679.    	  -6.1965700E-02
    2445680.    	  -0.4389000    
    2445681.    	  -0.6085500    
    2445682.    	  -0.8254500    
    2445683.    	  -0.6989400    
    2445684.    	  -0.8697800    
    2445685.    	  -0.7317000    
    2445686.    	  -0.5904000    
    2445687.    	  -0.6665800    
    2445688.    	  -0.9451600    
    2445689.    	   -1.010450    
    2445690.    	   -1.006130    
    2445691.    	   -1.247250    
    2445692.    	   -1.143800    
    2445693.    	   -1.089950    
    2445694.    	   -1.036630    
    2445695.    	  -0.8878600    
    2445696.    	  -0.7448100    
    2445697.    	  -0.3026700    
    2445698.    	  -6.3474298E-02
    2445699.    	   9.7798198E-02
    2445700.    	   0.2868060    
    2445701.    	   0.2865130    
    2445702.    	   0.2207060    
    2445703.    	   0.1814530    
    2445704.    	  -5.9591498E-02
    2445705.    	  -0.5603000    
    2445706.    	  -0.7956600    
    2445707.    	   -1.093840    
    2445708.    	   -1.445580    
    2445709.    	   -1.598850    
    2445710.    	   -1.821460    
    2445711.    	   -1.823010    
    2445712.    	   -1.390020    
    2445713.    	   -1.025230    
    2445714.    	  -0.9965900    
    2445715.    	  -0.7364700    
    2445716.    	  -0.5315800    
    2445717.    	  -0.7676800    
    2445718.    	  -0.9138900    
    2445719.    	  -0.9988200    
    2445720.    	   -1.156990    
    2445721.    	  -0.8723400    
    2445722.    	  -0.9133700    
    2445723.    	  -0.9514300    
    2445724.    	   -1.126640    
    2445725.    	   -1.144870    
    2445726.    	   -1.166870    
    2445727.    	   -1.247410    
    2445728.    	   -1.362060    
    2445729.    	   -1.431160    
    2445730.    	   -1.423020    
    2445731.    	   -1.444120    
    2445732.    	   -1.695820    
    2445733.    	   -1.643900    
    2445734.    	   -1.657690    
    2445735.    	   -1.456250    
    2445736.    	   -1.358250    
    2445737.    	   -1.259080    
    2445738.    	   -1.268530    
    2445739.    	   -1.271860    
    2445740.    	   -1.232150    
    2445741.    	   -1.013530    
    2445742.    	  -0.9917800    
    2445743.    	   -1.045050    
    2445744.    	  -0.7927300    
    2445745.    	  -0.3720700    
    2445746.    	  -0.2660500    
    2445747.    	  -9.4891101E-02
    2445748.    	   5.9784599E-02
    2445749.    	   0.2670070    
    2445750.    	   0.3952700    
    2445751.    	   0.5421750    
    2445752.    	   0.4808820    
    2445753.    	   0.5473730    
    2445754.    	   0.5034120    
    2445755.    	   0.3566390    
    2445756.    	   8.5772201E-02
    2445757.    	  -0.1809300    
    2445758.    	  -0.1800100    
    2445759.    	  -0.1693500    
    2445760.    	  -0.3072900    
    2445761.    	  -0.3465000    
    2445762.    	  -0.1020500    
    2445763.    	   0.1652880    
    2445764.    	   0.1936420    
    2445765.    	   0.1663770    
    2445766.    	   0.3635010    
    2445767.    	   0.6056760    
    2445768.    	   0.3342830    
    2445769.    	   0.2411730    
    2445770.    	   8.2888700E-02
    2445771.    	   0.1990470    
    2445772.    	   0.4235340    
    2445773.    	   0.4846490    
    2445774.    	   0.5209000    
    2445775.    	   0.6050180    
    2445776.    	   0.7525030    
    2445777.    	   0.8922230    
    2445778.    	   0.8999680    
    2445779.    	    1.096420    
    2445780.    	    1.204200    
    2445781.    	    1.172030    
    2445782.    	   0.8532160    
    2445783.    	   0.4663790    
    2445784.    	   0.1985530    
    2445785.    	  -0.2584700    
    2445786.    	  -0.3085300    
    2445787.    	  -0.1696100    
    2445788.    	  -0.2105500    
    2445789.    	  -0.3053800    
    2445790.    	  -0.4473600    
    2445791.    	  -0.6437300    
    2445792.    	  -0.8811200    
    2445793.    	   -1.247830    
    2445794.    	   -1.471370    
    2445795.    	   -1.376340    
    2445796.    	   -1.074770    
    2445797.    	  -0.7554000    
    2445798.    	  -0.7966900    
    2445799.    	  -0.8793000    
    2445800.    	  -0.8803600    
    2445801.    	  -0.7788300    
    2445802.    	  -0.6287600    
    2445803.    	  -0.6382900    
    2445804.    	  -0.5391300    
    2445805.    	  -0.3701700    
    2445806.    	  -0.1979400    
    2445807.    	   9.6088298E-02
    2445808.    	   0.5207420    
    2445809.    	   0.6711310    
    2445810.    	   0.6903140    
    2445811.    	   0.7592220    
    2445812.    	   0.9750720    
    2445813.    	   0.9397550    
    2445814.    	   0.6789090    
    2445815.    	   0.4125460    
    2445816.    	   0.1138310    
    2445817.    	  -3.1244099E-02
    2445818.    	  -1.2904500E-03
    2445819.    	  -7.8525603E-02
    2445820.    	  -4.4137998E-03
    2445821.    	   0.2287760    
    2445822.    	   0.4342600    
    2445823.    	   0.4616880    
    2445824.    	   0.6005870    
    2445825.    	   0.7510720    
    2445826.    	   0.7739460    
    2445827.    	   0.6247130    
    2445828.    	   0.6455390    
    2445829.    	   0.7940940    
    2445830.    	   0.7652740    
    2445831.    	   0.5891310    
    2445832.    	   0.5528470    
    2445833.    	   0.5424150    
    2445834.    	   0.6312900    
    2445835.    	   0.5261740    
    2445836.    	   0.2132190    
    2445837.    	   9.7689100E-02
    2445838.    	   0.1327240    
    2445839.    	   0.4451250    
    2445840.    	   0.7156810    
    2445841.    	   0.7544360    
    2445842.    	   0.6810280    
    2445843.    	   0.4426200    
    2445844.    	   0.2968830    
    2445845.    	   3.2839999E-02
    2445846.    	   8.0279700E-02
    2445847.    	  -3.2189500E-03
    2445848.    	   0.1251840    
    2445849.    	   3.4081200E-03
    2445850.    	  -0.1997800    
    2445851.    	  -0.2639000    
    2445852.    	  -0.3721500    
    2445853.    	  -0.1432600    
    2445854.    	  -0.2025500    
    2445855.    	  -0.1273400    
    2445856.    	   3.0426400E-02
    2445857.    	   0.2843890    
    2445858.    	   0.2197020    
    2445859.    	  -0.1967000    
    2445860.    	  -0.4222000    
    2445861.    	  -0.6726700    
    2445862.    	  -0.5830600    
    2445863.    	  -0.3565500    
    2445864.    	  -5.6454301E-02
    2445865.    	   0.4776700    
    2445866.    	   0.8182860    
    2445867.    	    1.042450    
    2445868.    	    1.042590    
    2445869.    	   0.9821530    
    2445870.    	    1.034860    
    2445871.    	    1.214660    
    2445872.    	    1.247410    
    2445873.    	    1.110280    
    2445874.    	    1.417400    
    2445875.    	    1.592660    
    2445876.    	    1.761730    
    2445877.    	    1.609410    
