date,global,nhem,shem,tropics,arctic,antarctic,land,ocean,americas,eurafrica,asiapacific
1979-09-01,-0.444,-0.533,-0.352,-0.218,-1.46,-1.713,,-0.444,-0.266,-0.354,-0.57
1979-09-02,-0.46,-0.528,-0.391,-0.234,-1.688,-0.76,,-0.46,-0.242,-0.425,-0.615
1979-09-03,-0.45,-0.57,-0.328,-0.242,-1.822,0.017,,-0.45,-0.259,-0.486,-0.687
1979-09-04,-0.495,-0.592,-0.396,-0.234,-1.932,-0.459,,-0.495,-0.255,-0.516,-0.743
1979-09-05,-0.59,-0.655,-0.522,-0.318,-1.867,-0.907,,-0.59,-0.309,-0.676,-0.776
1979-09-06,-0.595,-0.683,-0.505,-0.342,-1.98,-1.22,,-0.595,-0.326,-0.714,-0.683
1979-09-07,-0.546,-0.697,-0.391,-0.334,-1.99,-0.734,,-0.546,-0.366,-0.696,-0.59
1979-09-08,-0.474,-0.668,-0.276,-0.38,-1.899,-0.252,,-0.474,-0.361,-0.753,-0.433
1979-09-09,-0.444,-0.664,-0.217,-0.475,-1.764,-0.391,,-0.444,-0.27,-0.883,-0.389
1979-09-10,-0.464,-0.67,-0.252,-0.552,-1.613,-0.884,,-0.464,-0.225,-0.859,-0.479
1979-09-11,-0.485,-0.652,-0.315,-0.492,-1.598,-1.492,,-0.485,-0.227,-0.674,-0.563
1979-09-12,-0.458,-0.659,-0.252,-0.402,-1.807,-1.433,,-0.458,-0.185,-0.555,-0.674
1979-09-13,-0.458,-0.686,-0.224,-0.316,-2.115,-1.864,,-0.458,-0.217,-0.576,-0.604
1979-09-14,-0.482,-0.704,-0.254,-0.25,-2.07,-2.246,,-0.482,-0.369,-0.492,-0.537
1979-09-15,-0.492,-0.733,-0.245,-0.211,-1.887,-2.09,,-0.492,-0.444,-0.453,-0.511
1979-09-16,-0.492,-0.691,-0.287,-0.171,-1.814,-2.084,,-0.492,-0.504,-0.394,-0.437
1979-09-17,-0.483,-0.609,-0.353,-0.209,-1.587,-1.293,,-0.483,-0.593,-0.409,-0.366
1979-09-18,-0.411,-0.519,-0.3,-0.278,-1.144,-0.058,,-0.411,-0.671,-0.335,-0.304
1979-09-19,-0.334,-0.455,-0.209,-0.309,-0.783,0.437,,-0.334,-0.632,-0.173,-0.367
1979-09-20,-0.31,-0.44,-0.178,-0.26,-0.555,0.791,,-0.31,-0.52,-0.203,-0.389
1979-09-21,-0.27,-0.447,-0.088,-0.23,-0.263,1.127,,-0.27,-0.304,-0.374,-0.361
1979-09-22,-0.235,-0.487,0.024,-0.246,0.006,1.259,,-0.235,-0.171,-0.415,-0.445
1979-09-23,-0.238,-0.515,0.047,-0.212,0.011,0.698,,-0.238,-0.133,-0.371,-0.484
1979-09-24,-0.249,-0.509,0.018,-0.204,-0.412,0.533,,-0.249,-0.076,-0.372,-0.484
1979-09-25,-0.228,-0.437,-0.014,-0.211,-0.608,0.473,,-0.228,-0.058,-0.286,-0.488
1979-09-26,-0.189,-0.357,-0.016,-0.209,-0.567,0.395,,-0.189,0.025,-0.19,-0.518
1979-09-27,-0.225,-0.356,-0.091,-0.171,-0.732,0.673,,-0.225,-0.008,-0.079,-0.6
1979-09-28,-0.235,-0.324,-0.144,-0.141,-1.041,1.03,,-0.235,-0.119,0.032,-0.583
1979-09-29,-0.245,-0.274,-0.217,-0.154,-1.267,0.806,,-0.245,-0.085,-0.131,-0.447
1979-09-30,-0.284,-0.217,-0.353,-0.219,-1.003,-0.367,,-0.284,-0.039,-0.342,-0.279
1979-10-01,-0.316,-0.251,-0.384,-0.251,-0.746,-1.141,,-0.316,-0.144,-0.372,-0.195
1979-10-02,-0.311,-0.26,-0.363,-0.198,-0.788,-1.675,,-0.311,-0.169,-0.467,-0.127
1979-10-03,-0.296,-0.306,-0.285,-0.154,-0.615,-1.514,,-0.296,-0.127,-0.626,-0.107
1979-10-04,-0.292,-0.355,-0.228,-0.097,-0.587,-1.852,,-0.292,-0.084,-0.689,-0.199
1979-10-05,-0.291,-0.401,-0.178,-0.057,-0.797,-2.099,,-0.291,-0.134,-0.633,-0.237
1979-10-06,-0.266,-0.371,-0.158,-0.052,-0.671,-1.78,,-0.266,-0.07,-0.571,-0.295
1979-10-07,-0.248,-0.343,-0.15,-0.073,-0.672,-1.415,,-0.248,0.013,-0.553,-0.332
1979-10-08,-0.241,-0.345,-0.135,-0.108,-0.631,-1.336,,-0.241,-0.007,-0.467,-0.311
1979-10-09,-0.306,-0.443,-0.164,-0.129,-0.699,-1.085,,-0.306,-0.098,-0.33,-0.474
1979-10-10,-0.34,-0.514,-0.161,-0.14,-0.896,-0.528,,-0.34,-0.057,-0.257,-0.759
1979-10-11,-0.263,-0.463,-0.056,-0.14,-1.245,-0.032,,-0.263,0.115,-0.34,-0.729
1979-10-12,-0.216,-0.457,0.032,-0.114,-1.524,0.646,,-0.216,0.107,-0.365,-0.658
1979-10-13,-0.264,-0.482,-0.04,-0.102,-2.03,0.743,,-0.264,0.0,-0.297,-0.729
1979-10-14,-0.239,-0.412,-0.062,-0.127,-2.323,0.702,,-0.239,-0.088,-0.132,-0.608
1979-10-15,-0.27,-0.403,-0.134,-0.183,-2.832,0.597,,-0.27,-0.08,-0.161,-0.569
1979-10-16,-0.258,-0.405,-0.107,-0.263,-3.237,0.278,,-0.258,-0.005,-0.182,-0.561
1979-10-17,-0.289,-0.434,-0.14,-0.328,-3.375,-0.469,,-0.289,0.018,-0.192,-0.622
1979-10-18,-0.349,-0.439,-0.257,-0.325,-3.48,-0.961,,-0.349,-0.14,-0.143,-0.629
1979-10-19,-0.388,-0.484,-0.289,-0.348,-3.321,-1.01,,-0.388,-0.235,-0.286,-0.56
1979-10-20,-0.376,-0.564,-0.184,-0.35,-3.628,-0.559,,-0.376,-0.177,-0.368,-0.557
1979-10-21,-0.402,-0.65,-0.148,-0.319,-4.553,-0.734,,-0.402,-0.183,-0.368,-0.612
1979-10-22,-0.435,-0.707,-0.156,-0.321,-4.746,-1.228,,-0.435,-0.191,-0.521,-0.55
1979-10-23,-0.417,-0.65,-0.177,-0.273,-4.249,-1.466,,-0.417,-0.256,-0.529,-0.417
1979-10-24,-0.414,-0.654,-0.167,-0.301,-3.454,-1.703,,-0.414,-0.215,-0.691,-0.325
1979-10-25,-0.401,-0.67,-0.125,-0.294,-3.28,-1.945,,-0.401,-0.091,-0.716,-0.383
1979-10-26,-0.431,-0.741,-0.113,-0.324,-3.21,-2.03,,-0.431,-0.033,-0.866,-0.416
1979-10-27,-0.51,-0.779,-0.233,-0.316,-3.256,-2.29,,-0.51,-0.102,-0.997,-0.49
1979-10-28,-0.583,-0.833,-0.327,-0.25,-3.129,-2.304,,-0.583,-0.194,-1.024,-0.609
1979-10-29,-0.561,-0.779,-0.338,-0.239,-2.921,-2.369,,-0.561,-0.267,-0.931,-0.507
1979-10-30,-0.517,-0.741,-0.287,-0.256,-2.681,-2.219,,-0.517,-0.253,-0.91,-0.402
1979-10-31,-0.515,-0.741,-0.283,-0.277,-2.785,-2.637,,-0.515,-0.233,-0.923,-0.397
1979-11-01,-0.523,-0.788,-0.25,-0.285,-2.738,-2.815,,-0.523,-0.176,-0.843,-0.493
1979-11-02,-0.501,-0.785,-0.21,-0.251,-2.975,-2.726,,-0.501,-0.126,-0.798,-0.501
1979-11-03,-0.552,-0.889,-0.206,-0.199,-2.681,-2.79,,-0.552,-0.095,-1.013,-0.558
1979-11-04,-0.583,-0.988,-0.167,-0.164,-2.535,-2.634,,-0.583,-0.106,-1.035,-0.662
1979-11-05,-0.606,-1.06,-0.14,-0.145,-2.876,-1.973,,-0.606,-0.126,-1.008,-0.79
1979-11-06,-0.649,-1.1,-0.186,-0.106,-2.928,-2.03,,-0.649,-0.283,-0.802,-0.841
1979-11-07,-0.626,-1.046,-0.196,-0.131,-2.96,-2.208,,-0.626,-0.329,-0.618,-0.841
1979-11-08,-0.627,-0.934,-0.312,-0.194,-2.918,-2.387,,-0.627,-0.391,-0.559,-0.793
1979-11-09,-0.635,-0.851,-0.414,-0.219,-2.6,-2.34,,-0.635,-0.412,-0.447,-0.791
1979-11-10,-0.678,-0.919,-0.431,-0.284,-2.367,-1.801,,-0.678,-0.486,-0.522,-0.824
1979-11-11,-0.717,-1.019,-0.406,-0.332,-1.99,-1.407,,-0.717,-0.515,-0.706,-0.864
1979-11-12,-0.701,-1.041,-0.351,-0.271,-2.14,-1.479,,-0.701,-0.519,-0.635,-0.868
1979-11-13,-0.62,-0.966,-0.266,-0.257,-2.305,-1.331,,-0.62,-0.505,-0.403,-0.807
1979-11-14,-0.535,-0.775,-0.288,-0.247,-2.081,-1.147,,-0.535,-0.489,-0.168,-0.713
1979-11-15,-0.44,-0.575,-0.302,-0.278,-1.806,-0.775,,-0.44,-0.361,-0.12,-0.61
1979-11-16,-0.322,-0.402,-0.241,-0.293,-2.001,-0.465,,-0.322,-0.108,-0.144,-0.484
1979-11-17,-0.276,-0.405,-0.144,-0.26,-2.537,-0.119,,-0.276,0.054,-0.178,-0.548
1979-11-18,-0.255,-0.447,-0.058,-0.221,-2.563,0.279,,-0.255,0.182,-0.074,-0.799
1979-11-19,-0.282,-0.521,-0.036,-0.261,-2.228,0.543,,-0.282,0.104,-0.019,-0.912
1979-11-20,-0.27,-0.498,-0.036,-0.258,-1.66,1.006,,-0.27,0.057,-0.058,-0.873
1979-11-21,-0.24,-0.457,-0.016,-0.207,-1.45,0.912,,-0.24,0.016,-0.086,-0.696
1979-11-22,-0.208,-0.421,0.01,-0.183,-1.726,1.116,,-0.208,-0.024,-0.068,-0.594
1979-11-23,-0.17,-0.357,0.022,-0.201,-1.488,1.782,,-0.17,-0.057,-0.222,-0.37
1979-11-24,-0.076,-0.168,0.018,-0.194,-1.482,1.866,,-0.076,-0.129,-0.279,0.008
1979-11-25,-0.009,-0.045,0.027,-0.143,-1.82,1.718,,-0.009,-0.085,-0.051,0.033
1979-11-26,-0.022,-0.01,-0.036,-0.214,-1.615,1.45,,-0.022,-0.127,0.034,0.027
1979-11-27,-0.041,-0.089,0.009,-0.247,-1.681,1.24,,-0.041,-0.227,0.02,0.102
1979-11-28,-0.078,-0.221,0.067,-0.296,-1.946,1.063,,-0.078,-0.171,-0.166,0.041
1979-11-29,-0.132,-0.367,0.109,-0.309,-2.286,0.825,,-0.132,-0.199,-0.319,0.041
1979-11-30,-0.16,-0.476,0.165,-0.323,-2.467,0.397,,-0.16,-0.279,-0.477,0.257
1979-12-01,-0.175,-0.444,0.101,-0.36,-2.343,-0.127,,-0.175,-0.273,-0.536,0.378
1979-12-02,-0.157,-0.331,0.021,-0.349,-2.499,-0.451,,-0.157,-0.295,-0.49,0.448
1979-12-03,-0.104,-0.163,-0.043,-0.294,-2.685,-0.671,,-0.104,-0.21,-0.264,0.36
1979-12-04,-0.026,-0.016,-0.037,-0.241,-3.189,-0.642,,-0.026,-0.054,-0.138,0.343
1979-12-05,0.05,0.142,-0.045,-0.277,-3.241,-0.477,,0.05,0.151,-0.159,0.378
1979-12-06,0.103,0.197,0.006,-0.275,-3.606,-0.289,,0.103,0.309,-0.102,0.294
1979-12-07,0.079,0.157,-0.002,-0.264,-3.396,-0.269,,0.079,0.231,-0.276,0.392
1979-12-08,0.004,0.04,-0.034,-0.306,-2.271,-0.46,,0.004,-0.005,-0.456,0.501
1979-12-09,-0.031,-0.079,0.018,-0.308,-1.437,-0.119,,-0.031,-0.266,-0.568,0.688
1979-12-10,-0.044,-0.106,0.02,-0.275,-1.085,0.004,,-0.044,-0.378,-0.488,0.687
1979-12-11,-0.064,-0.108,-0.018,-0.246,-1.073,-0.062,,-0.064,-0.454,-0.286,0.598
1979-12-12,-0.126,-0.168,-0.083,-0.235,-1.653,-0.122,,-0.126,-0.506,-0.35,0.557
1979-12-13,-0.204,-0.271,-0.136,-0.215,-1.25,-0.113,,-0.204,-0.574,-0.684,0.614
1979-12-14,-0.221,-0.344,-0.095,-0.204,-0.728,0.194,,-0.221,-0.631,-0.66,0.558
1979-12-15,-0.247,-0.415,-0.075,-0.256,-0.523,0.504,,-0.247,-0.655,-0.585,0.375
1979-12-16,-0.261,-0.442,-0.075,-0.316,-0.319,0.73,,-0.261,-0.735,-0.452,0.221
1979-12-17,-0.265,-0.47,-0.055,-0.349,-0.636,0.787,,-0.265,-0.756,-0.261,0.04
1979-12-18,-0.272,-0.496,-0.043,-0.368,-1.23,0.774,,-0.272,-0.671,-0.16,-0.073
1979-12-19,-0.223,-0.405,-0.036,-0.368,-0.95,0.871,,-0.223,-0.398,-0.289,-0.119
1979-12-20,-0.194,-0.376,-0.008,-0.386,-0.584,0.742,,-0.194,-0.233,-0.328,-0.221
1979-12-21,-0.169,-0.311,-0.024,-0.363,-0.559,0.393,,-0.169,-0.093,-0.332,-0.31
1979-12-22,-0.195,-0.316,-0.07,-0.374,-0.511,0.119,,-0.195,-0.052,-0.371,-0.359
1979-12-23,-0.2,-0.269,-0.13,-0.314,-0.338,-0.008,,-0.2,-0.088,-0.291,-0.319
1979-12-24,-0.166,-0.205,-0.125,-0.245,-0.408,0.194,,-0.166,-0.075,-0.332,-0.195
1979-12-25,-0.084,-0.092,-0.076,-0.236,-0.878,0.446,,-0.084,0.069,-0.374,-0.102
1979-12-26,-0.036,-0.036,-0.036,-0.208,-1.106,0.365,,-0.036,0.215,-0.396,-0.128
1979-12-27,-0.064,-0.076,-0.051,-0.216,-0.954,0.227,,-0.064,0.313,-0.408,-0.33
1979-12-28,-0.12,-0.171,-0.068,-0.197,-1.258,-0.183,,-0.12,0.362,-0.366,-0.474
1979-12-29,-0.155,-0.175,-0.135,-0.27,-2.028,-0.532,,-0.155,0.332,-0.438,-0.382
1979-12-30,-0.214,-0.219,-0.208,-0.319,-2.958,-0.748,,-0.214,0.229,-0.569,-0.309
1979-12-31,-0.304,-0.375,-0.232,-0.33,-3.186,-0.928,,-0.304,0.096,-0.581,-0.409
1980-01-01,-0.354,-0.495,-0.21,-0.274,-3.437,-1.055,,-0.354,-0.032,-0.394,-0.491
1980-01-02,-0.394,-0.643,-0.138,-0.228,-3.751,-0.883,,-0.394,-0.193,-0.239,-0.557
1980-01-03,-0.459,-0.815,-0.094,-0.199,-3.642,-0.68,,-0.459,-0.365,-0.163,-0.707
1980-01-04,-0.605,-1.097,-0.1,-0.193,-3.612,-0.59,,-0.605,-0.519,-0.327,-0.936
1980-01-05,-0.625,-1.16,-0.075,-0.192,-3.116,-0.29,,-0.625,-0.579,-0.4,-0.923
1980-01-06,-0.581,-1.101,-0.048,-0.167,-1.766,-0.388,,-0.581,-0.485,-0.51,-0.816
1980-01-07,-0.564,-1.068,-0.047,-0.144,0.135,-0.587,,-0.564,-0.419,-0.709,-0.736
1980-01-08,-0.501,-0.946,-0.044,-0.118,0.787,-0.444,,-0.501,-0.34,-0.785,-0.61
1980-01-09,-0.432,-0.858,0.005,-0.099,0.14,0.007,,-0.432,-0.318,-0.769,-0.53
1980-01-10,-0.373,-0.768,0.033,-0.083,0.194,0.291,,-0.373,-0.43,-0.629,-0.434
1980-01-11,-0.367,-0.76,0.036,-0.067,0.283,0.266,,-0.367,-0.507,-0.713,-0.327
1980-01-12,-0.394,-0.762,-0.016,-0.043,0.398,0.251,,-0.394,-0.614,-0.876,-0.217
1980-01-13,-0.302,-0.605,0.008,0.005,0.003,0.332,,-0.302,-0.358,-0.953,-0.163
1980-01-14,-0.211,-0.499,0.085,0.05,0.415,0.496,,-0.211,-0.051,-0.877,-0.222
1980-01-15,-0.133,-0.386,0.128,0.068,-0.034,0.835,,-0.133,0.126,-0.746,-0.303
1980-01-16,-0.063,-0.269,0.148,0.054,-1.086,0.937,,-0.063,0.205,-0.659,-0.207
1980-01-17,-0.049,-0.274,0.183,0.019,-1.482,1.075,,-0.049,0.4,-0.753,-0.259
1980-01-18,-0.035,-0.222,0.157,-0.021,-1.59,1.212,,-0.035,0.506,-0.742,-0.338
1980-01-19,-0.047,-0.221,0.131,-0.013,-1.283,1.082,,-0.047,0.439,-0.478,-0.437
1980-01-20,-0.044,-0.169,0.084,0.026,-1.062,0.803,,-0.044,0.336,-0.204,-0.494
1980-01-21,-0.045,-0.183,0.096,0.051,-0.831,0.613,,-0.045,0.306,-0.204,-0.536
1980-01-22,-0.047,-0.227,0.139,-0.008,0.053,0.52,,-0.047,0.276,-0.471,-0.401
1980-01-23,-0.093,-0.291,0.109,-0.077,0.831,0.669,,-0.093,0.229,-0.809,-0.353
1980-01-24,-0.172,-0.385,0.047,-0.13,0.487,0.689,,-0.172,0.145,-1.039,-0.403
1980-01-25,-0.178,-0.392,0.041,-0.178,0.21,0.525,,-0.178,0.148,-1.074,-0.321
1980-01-26,-0.203,-0.459,0.059,-0.186,-0.039,0.66,,-0.203,0.095,-0.992,-0.317
1980-01-27,-0.232,-0.509,0.051,-0.19,0.531,0.586,,-0.232,0.004,-1.006,-0.281
1980-01-28,-0.327,-0.708,0.063,-0.16,1.142,0.24,,-0.327,-0.132,-1.122,-0.33
1980-01-29,-0.485,-0.955,-0.002,-0.136,0.865,0.036,,-0.485,-0.272,-1.198,-0.604
1980-01-30,-0.571,-1.088,-0.04,-0.16,0.786,0.026,,-0.571,-0.389,-1.307,-0.673
1980-01-31,-0.609,-1.163,-0.04,-0.145,-0.011,-0.088,,-0.609,-0.45,-1.192,-0.74
1980-02-01,-0.645,-1.159,-0.117,-0.197,-1.016,-0.475,,-0.645,-0.466,-1.006,-0.89
1980-02-02,-0.547,-0.881,-0.204,-0.172,-1.197,-0.668,,-0.547,-0.264,-0.64,-0.987
1980-02-03,-0.441,-0.655,-0.221,-0.122,-0.32,-0.717,,-0.441,0.038,-0.492,-1.044
1980-02-04,-0.418,-0.618,-0.212,-0.142,0.898,-0.944,,-0.418,0.253,-0.52,-1.166
1980-02-05,-0.395,-0.577,-0.207,-0.205,1.486,-0.949,,-0.395,0.301,-0.452,-1.237
1980-02-06,-0.416,-0.572,-0.257,-0.257,1.861,-1.108,,-0.416,0.315,-0.554,-1.206
1980-02-07,-0.4,-0.472,-0.326,-0.285,2.273,-1.128,,-0.4,0.377,-0.573,-1.209
1980-02-08,-0.353,-0.394,-0.31,-0.245,2.592,-1.062,,-0.353,0.412,-0.5,-1.226
1980-02-09,-0.333,-0.373,-0.293,-0.205,2.011,-1.075,,-0.333,0.379,-0.416,-1.265
1980-02-10,-0.376,-0.484,-0.264,-0.243,1.764,-0.443,,-0.376,0.214,-0.464,-1.224
1980-02-11,-0.342,-0.529,-0.15,-0.263,1.911,0.315,,-0.342,0.19,-0.583,-1.09
1980-02-12,-0.286,-0.508,-0.058,-0.233,2.215,0.585,,-0.286,0.259,-0.726,-0.93
1980-02-13,-0.23,-0.459,0.005,-0.177,2.268,0.688,,-0.23,0.261,-0.726,-0.807
1980-02-14,-0.16,-0.416,0.102,-0.157,2.001,0.793,,-0.16,0.297,-0.638,-0.682
1980-02-15,-0.08,-0.334,0.18,-0.115,1.628,1.371,,-0.08,0.314,-0.394,-0.622
1980-02-16,-0.089,-0.343,0.172,-0.119,1.152,1.424,,-0.089,0.171,-0.276,-0.561
1980-02-17,-0.139,-0.429,0.158,-0.151,0.198,1.524,,-0.139,-0.096,-0.369,-0.406
1980-02-18,-0.098,-0.402,0.213,-0.155,-0.067,2.083,,-0.098,-0.112,-0.381,-0.333
1980-02-19,-0.043,-0.373,0.297,-0.127,0.525,2.534,,-0.043,-0.014,-0.42,-0.334
1980-02-20,-0.043,-0.342,0.264,-0.073,0.649,2.273,,-0.043,-0.04,-0.396,-0.295
1980-02-21,-0.092,-0.366,0.189,-0.036,0.244,1.77,,-0.092,-0.036,-0.38,-0.393
1980-02-22,-0.148,-0.387,0.098,-0.071,-0.192,1.436,,-0.148,-0.115,-0.231,-0.504
1980-02-23,-0.107,-0.309,0.1,-0.052,0.05,1.29,,-0.107,-0.077,-0.095,-0.457
1980-02-24,-0.123,-0.314,0.074,-0.071,1.366,1.133,,-0.123,-0.012,-0.259,-0.469
1980-02-25,-0.158,-0.375,0.065,-0.13,1.929,1.212,,-0.158,-0.117,-0.486,-0.292
1980-02-26,-0.182,-0.455,0.099,-0.152,0.958,1.055,,-0.182,-0.249,-0.692,-0.017
1980-02-27,-0.207,-0.464,0.056,-0.14,-0.554,0.596,,-0.207,-0.24,-0.779,0.003
1980-02-28,-0.201,-0.5,0.106,-0.164,-1.03,1.112,,-0.201,-0.203,-0.808,-0.031
1980-02-29,-0.23,-0.567,0.115,-0.174,-1.085,1.228,,-0.23,-0.24,-0.847,-0.071
1980-03-01,-0.383,-0.82,0.065,-0.239,-1.524,0.672,,-0.383,-0.429,-1.034,-0.196
1980-03-02,-0.453,-0.919,0.026,-0.273,-0.999,0.191,,-0.453,-0.554,-1.087,-0.212
1980-03-03,-0.45,-0.873,-0.015,-0.299,0.038,-0.485,,-0.45,-0.496,-1.039,-0.22
1980-03-04,-0.433,-0.861,0.007,-0.334,0.243,-0.605,,-0.433,-0.378,-1.037,-0.313
1980-03-05,-0.417,-0.824,0.001,-0.352,0.585,-0.472,,-0.417,-0.284,-1.105,-0.37
1980-03-06,-0.393,-0.737,-0.04,-0.373,0.996,-0.409,,-0.393,-0.274,-1.127,-0.322
1980-03-07,-0.361,-0.638,-0.078,-0.374,1.468,-0.354,,-0.361,-0.168,-0.974,-0.473
1980-03-08,-0.344,-0.623,-0.058,-0.336,1.592,0.179,,-0.344,-0.146,-0.755,-0.697
1980-03-09,-0.338,-0.67,0.004,-0.264,1.568,0.634,,-0.338,-0.121,-0.567,-0.848
1980-03-10,-0.391,-0.775,0.002,-0.246,0.893,0.876,,-0.391,-0.177,-0.556,-0.963
1980-03-11,-0.446,-0.906,0.026,-0.219,-0.006,1.63,,-0.446,-0.274,-0.618,-1.022
1980-03-12,-0.504,-1.071,0.078,-0.21,-0.558,2.134,,-0.504,-0.415,-0.899,-0.955
1980-03-13,-0.49,-1.12,0.156,-0.174,0.132,2.815,,-0.49,-0.509,-0.915,-0.94
1980-03-14,-0.442,-1.061,0.193,-0.138,1.156,2.992,,-0.442,-0.581,-0.731,-0.931
1980-03-15,-0.405,-1.023,0.229,-0.136,1.154,2.932,,-0.405,-0.463,-0.762,-0.954
1980-03-16,-0.449,-1.062,0.18,-0.16,0.957,2.273,,-0.449,-0.29,-0.989,-1.033
1980-03-17,-0.42,-1.008,0.183,-0.144,1.309,2.005,,-0.42,-0.152,-0.989,-1.092
1980-03-18,-0.31,-0.876,0.271,-0.159,1.424,2.73,,-0.31,-0.016,-0.835,-1.085
1980-03-19,-0.255,-0.826,0.331,-0.169,1.295,3.15,,-0.255,0.131,-0.925,-1.016
1980-03-20,-0.166,-0.674,0.356,-0.148,1.541,3.151,,-0.166,0.424,-1.152,-0.865
1980-03-21,-0.05,-0.455,0.365,-0.074,1.655,3.129,,-0.05,0.485,-0.888,-0.756
1980-03-22,-0.003,-0.388,0.392,-0.035,0.933,3.224,,-0.003,0.542,-0.583,-0.86
1980-03-23,0.002,-0.414,0.428,-0.001,0.185,3.198,,0.002,0.598,-0.437,-0.932
1980-03-24,0.008,-0.435,0.463,0.018,-0.286,2.931,,0.008,0.574,-0.431,-0.833
1980-03-25,-0.018,-0.499,0.475,0.026,-0.979,2.666,,-0.018,0.468,-0.349,-0.777
1980-03-26,-0.051,-0.552,0.463,-0.01,-1.89,2.782,,-0.051,0.336,-0.228,-0.739
1980-03-27,-0.11,-0.61,0.402,-0.087,-2.639,2.877,,-0.11,0.316,-0.343,-0.801
1980-03-28,-0.142,-0.636,0.364,-0.138,-2.823,3.025,,-0.142,0.352,-0.249,-1.014
1980-03-29,-0.171,-0.643,0.315,-0.154,-3.01,3.152,,-0.171,0.364,-0.119,-1.214
1980-03-30,-0.176,-0.669,0.331,-0.158,-3.297,3.71,,-0.176,0.193,-0.053,-1.173
1980-03-31,-0.183,-0.724,0.372,-0.145,-3.515,4.031,,-0.183,0.088,-0.063,-1.114
1980-04-01,-0.19,-0.747,0.383,-0.108,-3.612,3.73,,-0.19,0.133,-0.045,-1.17
1980-04-02,-0.163,-0.715,0.404,-0.148,-3.605,3.611,,-0.163,0.113,-0.044,-1.097
1980-04-03,-0.178,-0.735,0.394,-0.184,-3.456,3.279,,-0.178,0.106,-0.135,-1.071
1980-04-04,-0.204,-0.773,0.38,-0.104,-3.135,2.684,,-0.204,0.039,-0.138,-1.014
1980-04-05,-0.269,-0.886,0.363,-0.07,-2.599,2.592,,-0.269,-0.157,-0.13,-1.001
1980-04-06,-0.239,-0.815,0.352,-0.062,-2.417,2.759,,-0.239,-0.222,-0.027,-0.892
1980-04-07,-0.182,-0.712,0.362,-0.067,-2.265,3.341,,-0.182,-0.206,-0.017,-0.761
1980-04-08,-0.179,-0.649,0.305,-0.007,-2.189,3.113,,-0.179,-0.139,-0.149,-0.69
1980-04-09,-0.205,-0.622,0.224,0.046,-2.615,3.014,,-0.205,-0.18,-0.213,-0.677
1980-04-10,-0.255,-0.729,0.232,0.037,-3.031,2.802,,-0.255,-0.206,-0.332,-0.719
1980-04-11,-0.302,-0.792,0.202,0.04,-3.424,2.257,,-0.302,-0.246,-0.402,-0.712
1980-04-12,-0.349,-0.831,0.145,0.002,-3.933,1.997,,-0.349,-0.291,-0.489,-0.667
1980-04-13,-0.363,-0.857,0.144,-0.085,-4.077,2.062,,-0.363,-0.376,-0.552,-0.606
1980-04-14,-0.351,-0.869,0.181,-0.159,-3.964,2.535,,-0.351,-0.499,-0.563,-0.503
1980-04-15,-0.348,-0.836,0.152,-0.207,-3.37,2.821,,-0.348,-0.548,-0.647,-0.477
1980-04-16,-0.338,-0.792,0.129,-0.225,-2.63,3.657,,-0.338,-0.488,-0.771,-0.531
1980-04-17,-0.285,-0.773,0.216,-0.245,-2.327,4.565,,-0.285,-0.231,-0.982,-0.606
1980-04-18,-0.218,-0.681,0.258,-0.185,-1.985,4.543,,-0.218,-0.061,-0.975,-0.619
1980-04-19,-0.143,-0.504,0.227,-0.153,-1.237,3.841,,-0.143,0.028,-0.839,-0.512
1980-04-20,-0.082,-0.329,0.17,-0.108,-1.058,2.979,,-0.082,0.107,-0.531,-0.431
1980-04-21,-0.016,-0.255,0.23,-0.125,-1.155,3.186,,-0.016,0.115,-0.212,-0.45
1980-04-22,0.036,-0.23,0.308,-0.11,-1.044,3.875,,0.036,0.152,-0.185,-0.437
1980-04-23,0.002,-0.217,0.226,-0.055,-0.562,3.603,,0.002,0.216,-0.266,-0.585
1980-04-24,-0.048,-0.304,0.214,-0.021,-0.647,3.102,,-0.048,0.122,-0.204,-0.655
1980-04-25,-0.075,-0.336,0.192,-0.045,-1.005,2.537,,-0.075,-0.007,-0.048,-0.624
1980-04-26,-0.089,-0.288,0.115,-0.109,-0.955,1.512,,-0.089,0.061,-0.006,-0.634
1980-04-27,-0.063,-0.201,0.079,-0.135,-0.98,0.95,,-0.063,0.204,-0.033,-0.592
1980-04-28,-0.08,-0.223,0.067,-0.16,-1.218,0.657,,-0.08,0.258,-0.19,-0.623
1980-04-29,-0.103,-0.26,0.058,-0.166,-1.271,0.609,,-0.103,0.247,-0.343,-0.58
1980-04-30,-0.163,-0.307,-0.015,-0.131,-1.037,0.327,,-0.163,0.038,-0.35,-0.492
1980-05-01,-0.192,-0.279,-0.103,-0.193,-0.7,0.09,,-0.192,-0.072,-0.289,-0.477
1980-05-02,-0.166,-0.237,-0.093,-0.222,-0.431,0.404,,-0.166,0.023,-0.275,-0.535
1980-05-03,-0.204,-0.302,-0.105,-0.237,-0.437,0.588,,-0.204,-0.042,-0.364,-0.507
1980-05-04,-0.195,-0.294,-0.095,-0.235,-0.521,0.363,,-0.195,-0.07,-0.438,-0.367
1980-05-05,-0.105,-0.234,0.027,-0.198,-0.581,0.464,,-0.105,0.125,-0.569,-0.229
