date,nao,pna,epo,wpo,ao
1980-04-22,-0.15,0.445,-0.644,1.7,-0.338
1980-04-23,-0.461,0.335,-0.26,1.532,-0.559
1980-04-24,-0.706,0.442,-0.124,1.221,-0.805
1980-04-25,-0.772,0.502,0.078,1.489,-0.927
1980-04-26,-0.726,0.79,0.065,1.996,-0.921
1980-04-27,-0.518,1.032,0.058,1.74,-0.824
1980-04-28,-0.313,0.85,-0.144,1.382,-0.643
1980-04-29,-0.243,0.789,-0.415,1.049,-0.503
1980-04-30,-0.47,0.722,-0.368,0.917,-0.653
1980-05-01,-0.723,0.688,-0.156,1.014,-0.841
1980-05-02,-0.823,1.069,0.015,0.936,-0.952
1980-05-03,-1.223,1.259,0.67,0.641,-1.352
1980-05-04,-1.85,1.257,1.296,0.555,-1.908
1980-05-05,-2.273,1.675,1.612,0.432,-2.317
1980-05-06,-2.372,1.748,1.381,0.608,-2.334
1980-05-07,-2.168,1.117,0.813,1.07,-2.039
1980-05-08,-1.699,0.593,0.191,0.951,-1.557
1980-05-09,-1.37,0.603,0.269,1.014,-1.283
1980-05-10,-1.18,0.53,0.592,1.602,-1.153
1980-05-11,-0.91,0.258,0.453,1.933,-0.881
1980-05-12,-0.647,0.059,0.086,2.007,-0.6
1980-05-13,-0.265,0.214,-0.05,1.697,-0.249
1980-05-14,-0.034,0.544,0.657,1.199,-0.157
1980-05-15,-0.233,0.692,1.975,1.305,-0.468
1980-05-16,-0.507,0.494,2.776,2.119,-0.778
1980-05-17,-0.474,0.111,2.14,3.202,-0.634
1980-05-18,-0.282,-0.15,1.39,2.76,-0.405
1980-05-19,-0.035,-0.466,1.12,1.303,-0.138
1980-05-20,-0.215,-0.482,1.333,0.38,-0.249
1980-05-21,-0.335,-0.289,1.616,-0.035,-0.335
1980-05-22,-0.447,-0.365,1.606,0.018,-0.355
1980-05-23,-0.821,-0.204,1.442,0.502,-0.614
1980-05-24,-1.557,0.411,1.356,1.087,-1.195
1980-05-25,-2.104,0.954,1.816,1.308,-1.802
1980-05-26,-2.272,0.808,2.338,1.109,-2.268
1980-05-27,-1.976,0.244,2.769,0.475,-2.227
1980-05-28,-1.302,-0.18,2.722,0.329,-1.493
1980-05-29,-0.473,-0.365,1.641,0.449,-0.611
1980-05-30,0.015,-0.731,0.211,0.829,-0.091
1980-05-31,0.306,-1.374,-0.906,0.788,0.327
1980-06-01,0.45,-1.559,-1.171,0.429,0.525
1980-06-02,0.45,-1.208,-1.064,0.474,0.503
1980-06-03,0.592,-0.929,-0.32,0.542,0.534
1980-06-04,0.675,-0.992,0.619,0.602,0.636
1980-06-05,0.342,-1.432,1.25,0.904,0.514
1980-06-06,0.242,-1.532,1.153,1.06,0.557
1980-06-07,0.495,-1.135,0.751,0.661,0.87
1980-06-08,0.338,-0.595,1.073,0.112,0.732
1980-06-09,-0.536,-0.218,1.508,0.138,-0.032
1980-06-10,-0.918,-0.074,1.512,0.382,-0.362
1980-06-11,-0.422,-0.639,0.927,0.188,0.185
1980-06-12,0.154,-1.145,0.216,-0.294,0.753
1980-06-13,0.883,-1.104,-0.209,-0.37,1.354
1980-06-14,1.28,-0.471,-0.014,0.209,1.558
1980-06-15,1.109,0.219,0.486,0.516,1.236
1980-06-16,1.249,0.211,0.77,0.363,1.307
1980-06-17,1.429,-0.206,1.077,0.119,1.501
1980-06-18,1.508,-0.605,1.53,0.249,1.6
1980-06-19,1.002,-1.006,2.229,0.766,1.149
1980-06-20,0.446,-1.61,2.85,1.232,0.745
1980-06-21,-0.142,-2.297,2.746,1.014,0.345
1980-06-22,-0.516,-2.188,2.32,0.75,-0.03
1980-06-23,-0.587,-1.594,1.985,0.739,-0.236
1980-06-24,-0.749,-1.054,2.065,0.795,-0.445
1980-06-25,-0.718,-0.877,2.492,0.52,-0.485
1980-06-26,-0.183,-1.145,2.43,-0.046,-0.057
1980-06-27,0.0,-1.416,2.062,-0.968,0.13
1980-06-28,-0.331,-1.257,2.322,-1.855,-0.154
1980-06-29,-0.473,-1.123,2.607,-1.759,-0.298
1980-06-30,-0.229,-1.256,2.514,-1.2,-0.084
1980-07-01,0.042,-1.14,2.215,-0.738,0.167
1980-07-02,0.321,-0.919,1.939,-0.522,0.295
1980-07-03,0.21,-0.981,1.789,-0.7,0.121
1980-07-04,-0.063,-0.922,1.709,-0.738,-0.183
1980-07-05,-0.506,-0.604,1.743,-0.24,-0.63
1980-07-06,-0.793,-0.451,1.413,-0.019,-0.839
1980-07-07,-1.015,0.106,1.1,-0.174,-1.007
1980-07-08,-0.927,0.609,1.035,-0.24,-0.935
1980-07-09,-0.481,0.849,0.484,-0.386,-0.487
1980-07-10,-0.14,1.125,-0.199,-0.128,-0.13
1980-07-11,-0.31,0.986,-0.276,0.446,-0.191
1980-07-12,-0.619,0.255,-0.185,0.464,-0.319
1980-07-13,-0.85,-0.395,-0.197,0.088,-0.531
1980-07-14,-0.866,-0.36,-0.231,-0.184,-0.744
1980-07-15,-0.345,0.223,-0.325,0.075,-0.501
1980-07-16,0.261,0.612,-0.359,0.265,-0.028
1980-07-17,0.461,0.281,-0.479,0.228,0.229
1980-07-18,0.385,-0.318,-0.686,0.298,0.336
1980-07-19,0.207,-0.578,-0.757,0.178,0.288
1980-07-20,0.231,-0.318,-0.29,-0.077,0.175
1980-07-21,0.6,0.475,-0.302,0.117,0.351
1980-07-22,0.865,0.925,-0.547,-0.012,0.521
1980-07-23,1.048,0.768,-0.326,-0.489,0.593
1980-07-24,1.114,0.392,0.057,-1.061,0.656
1980-07-25,1.315,-0.061,0.116,-1.355,0.903
1980-07-26,1.256,-0.521,0.207,-1.454,0.952
1980-07-27,1.144,-0.952,0.014,-1.221,1.029
1980-07-28,0.869,-1.289,-0.123,-0.879,0.97
1980-07-29,0.04,-1.218,0.004,-0.385,0.329
1980-07-30,-0.849,-1.042,-0.042,-0.28,-0.451
1980-07-31,-1.302,-0.872,-0.325,-0.057,-0.719
1980-08-01,-1.025,-0.85,-0.61,0.017,-0.279
1980-08-02,-0.7,-0.654,-0.942,-0.234,0.154
1980-08-03,-0.524,-0.556,-1.141,-0.931,0.347
1980-08-04,-0.598,-0.228,-1.113,-1.087,0.166
1980-08-05,-0.776,0.106,-0.792,-0.726,-0.13
1980-08-06,-0.82,0.081,-0.437,-0.734,-0.263
1980-08-07,-0.561,0.046,-0.564,-1.317,-0.057
1980-08-08,-0.153,0.385,-0.763,-1.786,0.074
1980-08-09,0.075,1.37,-0.465,-1.786,-0.163
1980-08-10,0.299,2.192,0.084,-1.448,-0.311
1980-08-11,0.571,2.263,0.045,-0.744,-0.214
1980-08-12,0.473,1.886,-0.418,-0.088,-0.208
1980-08-13,0.301,1.46,-1.038,0.168,-0.139
1980-08-14,0.522,1.017,-1.612,0.299,0.261
1980-08-15,0.577,0.846,-1.927,1.077,0.454
1980-08-16,0.507,0.422,-2.152,1.658,0.616
1980-08-17,0.268,-0.5,-2.021,1.416,0.729
1980-08-18,0.528,-1.145,-1.53,1.044,1.316
1980-08-19,0.777,-1.115,-1.354,0.783,1.763
1980-08-20,-0.037,-0.508,-1.093,0.66,0.989
1980-08-21,-1.184,0.088,-0.806,0.454,-0.111
1980-08-22,-2.135,0.366,-0.453,-0.044,-1.08
1980-08-23,-2.143,0.591,-0.608,-0.755,-1.166
1980-08-24,-1.601,0.545,-1.186,-1.631,-0.694
1980-08-25,-1.313,0.47,-1.808,-1.955,-0.448
1980-08-26,-0.858,0.238,-2.088,-1.597,-0.034
1980-08-27,-0.211,-0.182,-1.945,-1.015,0.554
1980-08-28,0.285,-0.854,-2.307,-0.797,1.045
1980-08-29,0.159,-1.114,-2.465,-0.56,0.9
1980-08-30,-0.168,-1.215,-2.169,-0.246,0.564
1980-08-31,0.098,-1.128,-2.054,-0.084,0.787
1980-09-01,0.408,-0.911,-2.148,-0.312,1.01
1980-09-02,0.65,-0.599,-1.917,-0.533,1.095
1980-09-03,0.601,-0.327,-1.694,-0.501,1.014
1980-09-04,0.358,-0.11,-1.703,-0.455,0.814
1980-09-05,0.504,0.08,-1.361,-0.633,0.876
1980-09-06,0.773,0.14,-0.937,-0.431,1.029
1980-09-07,0.612,0.355,-0.426,-0.403,0.78
1980-09-08,0.498,0.579,-0.008,0.114,0.665
1980-09-09,0.703,0.517,-0.134,0.593,0.833
1980-09-10,0.591,0.856,-0.466,0.406,0.65
1980-09-11,0.302,1.69,-0.791,-0.238,0.194
1980-09-12,0.04,2.372,-0.954,-0.616,-0.242
1980-09-13,-0.122,1.652,-0.481,-0.737,-0.287
1980-09-14,0.063,0.554,0.304,-0.944,0.046
1980-09-15,0.417,-0.184,0.775,-1.074,0.304
1980-09-16,0.862,-0.799,0.568,-1.61,0.61
1980-09-17,0.74,-1.101,0.532,-2.07,0.455
1980-09-18,0.567,-1.202,0.284,-2.095,0.4
1980-09-19,0.792,-1.238,-0.158,-1.82,0.735
1980-09-20,0.905,-0.978,-0.316,-0.688,0.812
1980-09-21,0.81,-0.624,-0.461,0.174,0.659
1980-09-22,0.609,-0.398,-0.288,0.027,0.391
1980-09-23,0.827,-0.352,0.215,-0.125,0.557
1980-09-24,1.058,0.161,0.456,0.3,0.644
1980-09-25,1.387,0.944,0.394,0.849,0.792
1980-09-26,1.496,1.639,0.243,1.206,0.643
1980-09-27,1.304,2.154,0.455,1.149,0.256
1980-09-28,1.634,2.184,0.559,0.59,0.571
1980-09-29,1.971,1.709,-0.144,0.323,1.187
1980-09-30,2.017,1.322,-0.177,-0.087,1.468
1980-10-01,1.669,1.443,0.351,0.191,1.137
1980-10-02,1.421,1.757,-0.015,0.851,1.012
1980-10-03,1.314,2.242,0.233,0.589,0.677
1980-10-04,1.424,1.886,0.55,0.722,0.729
1980-10-05,1.359,1.443,0.538,1.907,0.77
1980-10-06,1.241,0.988,0.229,2.43,0.837
1980-10-07,0.622,0.263,0.742,1.874,0.404
1980-10-08,0.126,-0.283,1.577,0.916,0.05
1980-10-09,-0.318,-0.518,2.096,0.417,-0.363
1980-10-10,-0.882,-0.285,2.333,0.979,-0.886
1980-10-11,-0.978,-0.099,2.085,1.342,-0.858
1980-10-12,-0.936,-0.001,1.645,1.474,-0.914
1980-10-13,-1.553,0.334,1.652,1.667,-1.605
1980-10-14,-2.469,0.89,2.028,1.553,-2.429
1980-10-15,-2.829,1.126,2.235,1.982,-2.713
1980-10-16,-2.475,0.869,1.876,2.234,-2.388
1980-10-17,-1.977,0.746,1.413,1.828,-1.99
1980-10-18,-1.7,0.83,1.312,1.248,-1.763
1980-10-19,-1.424,0.932,1.728,0.979,-1.476
1980-10-20,-1.258,1.427,1.946,0.776,-1.393
1980-10-21,-1.197,1.827,2.105,0.556,-1.393
1980-10-22,-1.177,2.169,2.032,0.439,-1.484
1980-10-23,-1.194,2.133,1.362,0.603,-1.425
1980-10-24,-1.334,2.168,0.447,0.886,-1.515
1980-10-25,-1.189,1.848,-0.136,0.434,-1.327
1980-10-26,-1.068,1.849,-0.186,-0.043,-1.195
1980-10-27,-0.655,2.091,0.076,0.25,-0.865
1980-10-28,0.164,1.872,-0.322,0.715,-0.028
1980-10-29,0.741,1.165,-0.444,0.42,0.689
1980-10-30,0.974,0.912,0.135,0.045,0.86
1980-10-31,1.215,1.173,0.44,-0.058,0.913
1980-11-01,1.399,1.553,0.723,0.159,0.92
1980-11-02,0.921,1.688,1.29,0.518,0.424
1980-11-03,0.091,1.956,1.862,0.67,-0.437
1980-11-04,-0.48,1.97,1.903,0.549,-0.975
1980-11-05,-1.191,1.896,2.023,0.142,-1.558
1980-11-06,-1.544,1.554,2.029,-0.162,-1.689
1980-11-07,-1.337,0.755,1.936,-0.304,-1.284
1980-11-08,-1.47,0.043,1.752,-0.326,-1.227
1980-11-09,-1.871,-0.099,1.523,0.463,-1.56
1980-11-10,-2.004,0.169,1.067,1.541,-1.58
1980-11-11,-2.207,0.985,0.709,1.633,-1.774
1980-11-12,-1.9,1.521,0.821,1.306,-1.714
1980-11-13,-1.157,1.249,0.752,0.621,-1.158
1980-11-14,-0.373,0.563,0.896,0.47,-0.358
1980-11-15,0.035,0.451,0.576,1.053,0.121
1980-11-16,0.204,0.748,-0.164,1.499,0.297
1980-11-17,0.349,0.91,-0.677,1.436,0.448
1980-11-18,0.325,0.974,-0.505,1.04,0.434
1980-11-19,0.326,1.106,0.001,0.868,0.412
1980-11-20,0.501,1.141,0.104,0.867,0.542
1980-11-21,0.703,1.03,-0.252,0.867,0.767
1980-11-22,0.651,1.037,-0.686,0.823,0.796
1980-11-23,0.434,1.027,-0.859,0.862,0.7
1980-11-24,0.191,1.173,-0.596,0.955,0.454
1980-11-25,0.039,0.875,-0.164,0.752,0.311
1980-11-26,-0.166,0.849,0.489,0.532,0.008
1980-11-27,-0.65,0.504,0.279,0.391,-0.357
1980-11-28,-0.929,-0.017,0.31,-0.382,-0.545
1980-11-29,-1.073,-0.028,0.936,-0.995,-0.8
1980-11-30,-1.042,-0.04,1.336,-0.99,-0.827
1980-12-01,-1.303,-0.028,1.562,-0.655,-1.01
1980-12-02,-1.793,0.068,1.772,-1.046,-1.376
1980-12-03,-2.059,0.072,1.672,-1.668,-1.556
1980-12-04,-2.245,0.022,1.012,-1.856,-1.663
1980-12-05,-2.378,0.165,0.551,-1.988,-1.861
1980-12-06,-2.165,0.693,0.391,-2.083,-1.839
1980-12-07,-1.48,1.147,0.071,-1.82,-1.364
1980-12-08,-0.679,0.971,-0.468,-1.682,-0.678
1980-12-09,-0.042,0.887,-0.671,-1.766,-0.128
1980-12-10,0.316,1.165,-0.606,-1.738,0.132
1980-12-11,0.449,1.368,-0.36,-1.473,0.266
1980-12-12,0.488,1.396,-0.303,-1.488,0.333
1980-12-13,0.749,1.518,-0.397,-1.478,0.496
1980-12-14,0.55,1.468,-0.335,-0.859,0.376
1980-12-15,0.332,1.219,0.143,-0.61,0.213
1980-12-16,0.924,0.734,-0.101,-0.86,0.747
1980-12-17,1.006,0.738,0.108,-1.433,0.693
1980-12-18,0.512,0.953,1.203,-1.975,0.058
1980-12-19,0.484,0.981,1.637,-2.299,-0.065
1980-12-20,0.327,1.22,1.761,-2.243,-0.256
1980-12-21,0.394,1.352,1.434,-1.976,-0.175
1980-12-22,0.663,1.224,0.685,-1.943,0.2
1980-12-23,0.868,1.316,0.147,-2.056,0.444
1980-12-24,1.024,1.313,-0.027,-2.279,0.561
1980-12-25,0.968,1.0,0.018,-2.365,0.548
1980-12-26,0.864,1.042,-0.075,-2.146,0.526
1980-12-27,1.473,0.83,-1.001,-1.804,1.171
1980-12-28,1.834,0.79,-1.714,-1.299,1.516
1980-12-29,1.808,1.063,-1.65,-0.709,1.415
1980-12-30,1.506,1.297,-1.298,-0.499,1.138
1980-12-31,0.752,1.873,-0.658,-0.444,0.366
1981-01-01,-0.013,2.193,0.595,-0.354,-0.324
1981-01-02,-0.294,2.176,1.151,-0.395,-0.497
1981-01-03,-0.782,2.19,1.207,-0.515,-0.856
1981-01-04,-0.67,2.09,1.085,-0.252,-0.746
1981-01-05,-0.478,1.965,0.738,-0.116,-0.612
1981-01-06,-0.589,2.266,0.756,-0.093,-0.844
1981-01-07,-0.099,2.191,0.497,-0.01,-0.438
1981-01-08,0.008,2.058,0.271,0.152,-0.288
1981-01-09,-0.481,2.152,0.539,0.074,-0.683
1981-01-10,-0.59,2.061,0.62,-0.039,-0.697
1981-01-11,-0.741,2.042,0.197,-0.137,-0.67
1981-01-12,-1.007,2.098,0.358,-0.33,-0.922
1981-01-13,-0.463,2.228,0.209,-0.482,-0.534
1981-01-14,-0.213,2.244,0.124,-0.248,-0.349
1981-01-15,-0.163,2.157,0.341,0.185,-0.364
1981-01-16,0.004,2.001,0.441,0.328,-0.289
1981-01-17,0.01,2.067,0.574,0.415,-0.366
1981-01-18,0.059,2.074,0.394,0.635,-0.341
1981-01-19,-0.387,2.005,0.624,0.755,-0.653
1981-01-20,-0.31,1.464,0.861,0.752,-0.459
1981-01-21,-0.105,1.369,0.469,0.828,-0.248
1981-01-22,0.079,1.377,-0.238,1.014,0.017
1981-01-23,0.012,1.046,-0.602,0.962,0.151
1981-01-24,-0.352,0.859,-0.604,0.819,0.001
1981-01-25,-0.542,0.88,-0.171,0.836,-0.191
1981-01-26,-0.139,0.66,-0.167,1.042,0.157
1981-01-27,0.189,0.341,-0.415,1.072,0.551
1981-01-28,0.136,0.374,-0.772,0.95,0.63
1981-01-29,0.022,0.716,-0.872,0.91,0.532
1981-01-30,0.001,1.003,-0.492,0.841,0.449
1981-01-31,0.184,1.029,0.175,0.865,0.518
1981-02-01,0.405,1.047,0.272,0.752,0.638
1981-02-02,0.769,0.842,-0.032,0.46,0.954
1981-02-03,0.43,0.508,0.339,-0.024,0.66
1981-02-04,0.159,0.641,0.787,-0.339,0.349
1981-02-05,0.811,0.722,0.541,-0.279,0.832
1981-02-06,1.374,0.493,-0.006,-0.154,1.273
1981-02-07,1.298,0.42,-0.167,-0.606,1.091
1981-02-08,0.919,0.306,0.343,-1.094,0.511
1981-02-09,0.201,0.157,0.903,-1.416,-0.313
1981-02-10,0.109,0.386,0.717,-1.642,-0.599
1981-02-11,0.368,0.451,-0.15,-1.755,-0.462
1981-02-12,-0.112,0.598,0.06,-2.033,-0.971
1981-02-13,0.68,0.535,-0.036,-1.843,-0.185
1981-02-14,1.22,0.327,-1.189,-1.136,0.598
1981-02-15,1.15,0.294,-1.954,-0.532,0.711
1981-02-16,0.932,0.385,-2.196,-0.304,0.564
1981-02-17,0.926,0.469,-2.131,-0.185,0.554
1981-02-18,0.551,0.46,-1.982,0.104,0.263
1981-02-19,-0.075,0.206,-1.715,0.449,-0.098
1981-02-20,-0.641,-0.031,-1.229,0.675,-0.471
1981-02-21,-1.081,-0.295,-0.853,0.817,-0.889
1981-02-22,-1.207,-0.465,-1.214,0.521,-0.965
1981-02-23,-1.333,-0.246,-1.332,0.03,-1.127
1981-02-24,-1.522,0.118,-0.944,0.185,-1.35
1981-02-25,-1.607,0.199,-0.478,0.664,-1.459
1981-02-26,-1.732,0.048,-0.045,0.645,-1.639
1981-02-27,-1.756,0.045,0.342,0.8,-1.748
1981-02-28,-1.663,0.371,0.564,1.197,-1.699
1981-03-01,-1.691,0.847,0.592,1.436,-1.724
1981-03-02,-2.07,1.049,0.589,1.419,-2.045
1981-03-03,-2.588,0.949,0.611,1.255,-2.477
1981-03-04,-3.013,0.949,0.389,1.245,-2.886
1981-03-05,-2.869,1.063,0.242,1.191,-2.838
1981-03-06,-2.482,1.237,0.146,1.291,-2.558
1981-03-07,-1.822,1.566,0.043,1.459,-2.008
1981-03-08,-1.075,1.858,-0.005,1.334,-1.379
1981-03-09,-0.665,1.934,0.042,0.957,-1.005
1981-03-10,-0.299,1.666,0.296,0.651,-0.581
1981-03-11,0.078,1.428,0.431,0.827,-0.132
1981-03-12,0.135,1.712,0.429,1.099,0.018
1981-03-13,-0.089,2.074,0.513,1.036,-0.089
1981-03-14,-0.369,2.177,0.845,0.853,-0.27
1981-03-15,-0.883,2.276,1.374,0.364,-0.788
1981-03-16,-1.479,2.146,2.122,0.046,-1.399
1981-03-17,-2.063,1.891,2.504,0.411,-1.991
1981-03-18,-2.666,1.618,2.385,0.736,-2.621
1981-03-19,-2.519,1.294,2.135,0.795,-2.486
1981-03-20,-2.199,1.527,2.06,0.357,-2.356
1981-03-21,-1.964,1.914,1.431,0.046,-2.29
1981-03-22,-1.34,2.025,0.371,-0.307,-1.8
1981-03-23,-0.751,1.858,-0.505,-0.633,-1.177
1981-03-24,-0.488,1.625,-1.138,-0.643,-0.779
1981-03-25,-0.177,1.489,-1.581,-0.523,-0.421
1981-03-26,0.126,1.074,-1.838,-0.217,-0.009
1981-03-27,0.287,0.623,-1.785,0.102,0.298
1981-03-28,0.587,-0.089,-1.694,0.296,0.74
1981-03-29,1.029,-0.586,-1.566,0.667,1.293
1981-03-30,1.318,-0.724,-1.517,0.948,1.66
1981-03-31,1.309,-0.865,-1.329,1.076,1.684
1981-04-01,1.109,-0.947,-0.869,1.523,1.439
1981-04-02,0.934,-1.264,-0.469,1.063,1.279
1981-04-03,0.474,-1.14,-0.045,0.496,0.789
1981-04-04,0.345,-1.09,0.062,0.381,0.612
1981-04-05,0.516,-1.556,-0.232,0.274,0.921
1981-04-06,0.653,-2.151,-0.245,-0.27,1.177
1981-04-07,0.889,-2.315,-0.336,-0.645,1.369
1981-04-08,1.465,-2.03,-0.718,-0.549,1.766
1981-04-09,1.734,-1.615,-1.191,-0.426,1.865
1981-04-10,1.241,-0.874,-0.857,-0.373,1.169
1981-04-11,0.708,-0.493,-0.3,-0.271,0.516
1981-04-12,0.499,-0.424,0.004,-0.476,0.216
1981-04-13,0.238,-0.195,0.274,-0.782,-0.035
1981-04-14,0.193,0.273,0.261,-0.833,-0.056
1981-04-15,0.457,1.008,0.063,-0.743,0.149
1981-04-16,0.53,1.383,-0.403,-0.564,0.258
1981-04-17,0.246,1.438,-0.5,-0.567,0.167
1981-04-18,-0.092,1.424,-0.36,0.097,0.025
1981-04-19,-0.673,1.604,-0.227,1.079,-0.342
1981-04-20,-1.252,1.399,0.087,1.055,-0.752
1981-04-21,-1.567,0.86,0.771,0.533,-1.111
1981-04-22,-1.842,0.591,0.913,0.463,-1.445
1981-04-23,-1.819,0.693,0.59,0.545,-1.407
1981-04-24,-1.748,0.904,0.715,0.263,-1.401
1981-04-25,-1.431,0.729,1.134,-0.247,-1.143
1981-04-26,-0.924,0.313,1.422,-0.618,-0.58
1981-04-27,-0.425,-0.132,1.683,-0.551,0.005
1981-04-28,0.142,-0.767,1.691,-0.284,0.565
1981-04-29,0.368,-1.209,2.065,-0.13,0.698
1981-04-30,0.249,-1.279,2.23,0.009,0.507
1981-05-01,0.15,-1.293,1.744,-0.09,0.401
1981-05-02,0.186,-1.327,1.183,-0.144,0.432
1981-05-03,-0.053,-1.131,0.978,-0.233,0.11
1981-05-04,-0.18,-0.824,1.591,-0.375,-0.147
1981-05-05,-0.017,-0.277,2.402,-0.629,-0.108
1981-05-06,0.088,-0.04,3.161,-0.74,-0.066
1981-05-07,0.013,0.453,3.078,-1.197,-0.254
1981-05-08,0.064,0.702,2.454,-2.225,-0.222
1981-05-09,0.768,0.806,0.735,-2.846,0.518
1981-05-10,1.081,0.64,-0.569,-2.745,0.899
1981-05-11,1.172,0.581,-0.857,-2.206,0.902
1981-05-12,1.035,0.339,-0.974,-1.86,0.755
1981-05-13,0.552,-0.131,-0.958,-1.712,0.506
1981-05-14,0.125,-0.054,-0.771,-1.447,0.193
1981-05-15,0.117,0.351,-0.94,-0.71,0.208
1981-05-16,0.2,0.311,-1.054,-0.125,0.377
1981-05-17,0.116,0.318,-1.15,0.35,0.48
1981-05-18,0.181,0.815,-1.272,1.023,0.623
1981-05-19,0.4,1.204,-0.628,1.887,0.766
1981-05-20,0.648,1.264,-0.179,2.633,0.805
1981-05-21,0.695,1.376,-0.169,2.702,0.64
1981-05-22,0.479,1.46,0.191,2.56,0.325
1981-05-23,-0.023,1.367,0.553,2.298,-0.161
1981-05-24,-0.491,1.309,0.943,1.671,-0.652
1981-05-25,-0.699,1.629,1.398,0.566,-0.938
1981-05-26,-0.51,1.953,1.6,-0.206,-0.84
1981-05-27,-0.274,1.774,1.364,-0.557,-0.632
1981-05-28,-0.23,1.584,1.089,-0.575,-0.611
1981-05-29,-0.191,1.825,0.583,-0.697,-0.579
1981-05-30,-0.07,1.957,0.367,-1.028,-0.402
1981-05-31,0.045,2.055,0.664,-0.472,-0.27
1981-06-01,0.094,2.34,0.518,0.19,-0.2
1981-06-02,0.012,2.535,-0.002,0.35,-0.238
1981-06-03,-0.116,2.09,-0.508,0.365,-0.267
1981-06-04,-0.17,1.548,-0.832,0.242,-0.253
1981-06-05,-0.264,1.371,-1.238,0.035,-0.226
1981-06-06,-0.121,1.549,-1.327,0.061,-0.03
1981-06-07,-0.103,1.679,-1.075,0.226,-0.112
1981-06-08,0.009,1.616,-0.912,0.343,-0.117
1981-06-09,0.191,1.481,-0.656,0.29,-0.043
1981-06-10,0.248,1.291,-0.201,0.234,-0.047
1981-06-11,0.355,1.157,-0.139,0.316,0.121
1981-06-12,0.61,1.083,-0.163,0.467,0.432
1981-06-13,0.983,0.842,-0.137,0.618,0.769
1981-06-14,0.898,0.561,-0.186,0.498,0.729
1981-06-15,0.41,0.559,-0.218,-0.024,0.158
1981-06-16,0.082,0.941,-0.345,-0.519,-0.333
1981-06-17,0.203,1.141,0.025,-0.442,-0.303
1981-06-18,0.268,0.947,-0.064,-0.545,-0.184
1981-06-19,-0.135,0.324,-0.363,-1.019,-0.351
1981-06-20,-0.087,-0.066,-0.233,-1.071,-0.334
1981-06-21,0.28,-0.579,0.223,-1.492,0.009
1981-06-22,0.29,-0.951,0.495,-2.057,0.18
1981-06-23,-0.332,-0.551,0.891,-1.929,-0.344
1981-06-24,-0.709,0.152,1.142,-1.43,-0.799
1981-06-25,-0.925,0.99,0.971,-1.249,-1.032
1981-06-26,-1.032,1.025,0.614,-1.704,-1.156
1981-06-27,-0.79,0.132,-0.123,-2.03,-0.931
1981-06-28,-0.522,-0.567,-0.942,-1.892,-0.678
1981-06-29,-0.248,-0.654,-1.696,-1.36,-0.358
1981-06-30,-0.126,-0.487,-1.805,-0.786,-0.222
1981-07-01,-0.205,-0.387,-1.776,-0.256,-0.163
1981-07-02,0.279,-0.865,-1.991,-0.327,0.483
1981-07-03,0.978,-1.297,-1.92,-0.562,1.204
1981-07-04,1.313,-1.357,-1.536,-0.655,1.484
1981-07-05,1.494,-1.511,-1.255,-0.783,1.552
1981-07-06,1.517,-1.866,-1.451,-0.747,1.551
1981-07-07,1.104,-1.684,-1.721,-0.461,1.15
1981-07-08,0.353,-1.323,-1.269,0.025,0.471
1981-07-09,-0.114,-1.196,-0.23,0.701,0.042
1981-07-10,-0.007,-1.39,0.521,1.256,0.166
1981-07-11,0.41,-1.427,0.439,1.44,0.724
1981-07-12,0.491,-0.846,0.08,1.542,0.974
1981-07-13,0.402,0.065,0.007,1.433,0.852
1981-07-14,0.249,-0.04,0.165,0.935,0.807
1981-07-15,0.048,-0.837,0.559,0.2,0.779
1981-07-16,-0.043,-1.17,1.071,-0.498,0.707
1981-07-17,0.409,-0.707,1.379,-0.846,0.925
1981-07-18,1.051,-0.477,1.163,-0.569,1.391
1981-07-19,1.258,-0.383,0.815,-0.355,1.513
1981-07-20,0.94,-0.223,0.77,-0.332,1.215
1981-07-21,0.162,-0.032,1.073,-0.455,0.494
1981-07-22,-0.439,0.252,1.464,-0.39,-0.164
1981-07-23,-0.251,0.51,1.458,-0.163,-0.223
1981-07-24,0.575,0.415,0.926,0.311,0.383
1981-07-25,1.127,-0.226,0.188,0.796,0.998
1981-07-26,1.321,-0.904,0.061,0.737,1.214
1981-07-27,1.125,-1.466,0.439,0.399,1.091
1981-07-28,0.536,-1.965,0.588,0.017,0.69
1981-07-29,-0.133,-2.135,0.607,-0.209,0.172
1981-07-30,-0.366,-1.979,0.646,-0.231,-0.253
1981-07-31,-0.196,-2.088,0.427,-0.318,-0.143
1981-08-01,0.274,-2.382,0.119,-0.559,0.414
1981-08-02,0.773,-2.252,0.123,-0.529,0.879
1981-08-03,0.922,-1.756,0.247,-0.213,0.915
1981-08-04,0.67,-1.094,0.197,-0.804,0.548
1981-08-05,0.403,0.216,-0.097,-1.694,0.121
1981-08-06,0.141,2.148,-0.37,-1.776,-0.416
1981-08-07,-0.022,3.541,-0.505,-1.496,-0.737
1981-08-08,-0.067,3.373,-0.75,-0.977,-0.791
1981-08-09,0.187,2.111,-0.865,-0.329,-0.452
1981-08-10,0.493,0.931,-0.921,-0.116,-0.048
1981-08-11,0.607,0.192,-0.877,-0.408,0.079
1981-08-12,0.496,-0.33,-0.603,-0.636,0.06
